"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"CD14+ Mono","NK","HLA-B","KIR2DL3",0.11622900834171,1532.8,0.0939708924908772,419,0.586429751780471,1191,0.345445088362901,1960,0.872057776752496,1739,0.001,2355
"CD14+ Mono","CD8 T","HLA-B","CD3D",0.11647960981899,1498.4,0.0322688310311721,1820,0.322031210735902,2084,0.242166415818854,2322,0.951457843392144,114,0,1152
"CD14+ Mono","DC","LGALS9","SLC1A5",0.117328643779415,1746,0.0604834520386357,877,0.523642189440632,1373,0.625598321314365,1204,0.721342722984544,4124,0,1152
"CD14+ Mono","CD8 T","VCAN","SELL",0.117739109452934,1919.8,0.044594886496942,1302,0.33508137450513,2029,0.471349786254329,1591,0.84471621728311,2322,0.001,2355
"Memory CD4 T","DC","HMGB1","HAVCR2",0.117739109452934,1821.8,0.0284589946979613,2112,0.486702229583614,1483,0.240276753209941,2327,0.858966122505053,2035,0,1152
"DC","DC","GRN","TNFRSF1A",0.117992311745274,1205,0.0491296197334024,1165,0.865800996147946,635,0.873753486118638,745,0.84453077674595,2328,0,1152
"NK","B","SELPLG","SELL",0.118245949467058,1682,0.0255760871481249,2329,0.2824269227045,2241,0.872288050153425,747,0.863095904758283,1941,0,1152
"CD8 T","CD14+ Mono","HLA-C","LILRA3",0.118283227771245,1435.4,0.0251380475950291,2358,0.589165218089435,1184,0.670948324030826,1107,0.887798630209451,1376,0,1152
"FCGR3A+ Mono","Memory CD4 T","HLA-DRA","CD4",0.118754533444891,1673.2,0.0255378181820649,2331,0.478443424925939,1512,0.369177992645768,1884,0.883001996304326,1487,0,1152
"CD14+ Mono","Memory CD4 T","HLA-DRA","CD4",0.119009480825108,1551.2,0.025537113717445,2332,0.478418938508192,1513,0.594234053005252,1271,0.883000571373369,1488,0,1152
"Platelet","NK","B2M","KIR2DL3",0.119243264,1155,0.102643614430447,344,0.817231547255674,719,0.543966415059415,1379,0.905656846542548,978,0.001,2355
"FCGR3A+ Mono","FCGR3A+ Mono","C1QA","CD33",0.119278650609422,1415,0.10024825809535,369,0.848789520077054,666,0.89922897773553,710,0.716275915058471,4178,0,1152
"CD8 T","Naive CD4 T","HLA-F","CD8B",0.119776951286121,1543.6,0.0493122395190784,1164,0.321774837681001,2088,0.73109856497666,979,0.844193135018507,2335,0,1152
"NK","FCGR3A+ Mono","ICAM2","ITGAL_ITGB2",0.119776951286121,1538,0.0254732767321906,2335,0.478169339738665,1516,0.756931944748654,922,0.870532020254965,1765,0,1152
"CD14+ Mono","DC","HLA-DMB","CD4",0.120208769177915,1538.4,0.0482182632550396,1196,0.520874042313409,1382,0.599971115760775,1259,0.823534401559102,2703,0,1152
"CD14+ Mono","Memory CD4 T","LGALS9","PTPRC",0.120290794166055,1832.2,0.0254583686230037,2337,0.323874085554974,2076,0.4685053094607,1598,0.86072569257991,1998,0,1152
"NK","NK","ICAM3","ITGAL",0.120548376072025,1755.6,0.0291077589659469,2057,0.36320115039349,1901,0.562143844784112,1330,0.843801388238292,2338,0,1152
"CD8 T","CD14+ Mono","HLA-B","LILRB2",0.121179760007311,1444.2,0.0240687338724976,2439,0.51808096134523,1385,0.646338324605342,1164,0.900578499665119,1081,0,1152
"CD14+ Mono","Memory CD4 T","VCAN","ITGA4",0.121504645536141,1550.2,0.072376092870453,674,0.51788772498433,1386,0.773809328172035,898,0.762364229324435,3641,0,1152
"Memory CD4 T","Naive CD4 T","HLA-C","CD3G",0.121583120008124,1654.2,0.0300627033230473,1984,0.26230419742559,2342,0.270623195671298,2220,0.92307589182533,573,0,1152
"Memory CD4 T","DC","B2M","LILRB2",0.121583120008124,1490.6,0.0253926462872274,2342,0.524814883023945,1371,0.309089896231925,2090,0.926132740098685,498,0,1152
"DC","CD14+ Mono","CD1D","LILRB2",0.121610391462491,1159.6,0.0992042502712162,378,0.971881535931952,502,0.893603349666927,715,0.801907484385306,3051,0,1152
"Naive CD4 T","FCGR3A+ Mono","HLA-F","LILRB1",0.121830143054554,1371.2,0.0578583208567459,938,0.765441863355131,805,0.540132691088962,1387,0.831024144549567,2574,0,1152
"Platelet","Memory CD4 T","APP","LRP10",0.122080004789869,1184,0.068930147231611,716,1.22298028850351,311,1.23330816352488,405,0.783635415835351,3336,0,1152
"Memory CD4 T","FCGR3A+ Mono","CD28","CD86",0.122482976531393,1670.2,0.115112422529136,269.5,0.56695084436197,1255.5,0.539895649018379,1389.5,0.70361017121489,4284.5,0,1152
"B","CD8 T","HLA-B","CD8B",0.122886529186117,1416.6,0.0477463221668158,1211,0.261611763715118,2347,0.40230943385003,1772,0.921883564040954,601,0,1152
"FCGR3A+ Mono","Naive CD4 T","LGALS1","PTPRC",0.122886529186117,1162.4,0.0253017806481682,2347,0.616616520330153,1120,0.861680961930227,759,0.929078770069264,434,0,1152
"NK","Memory CD4 T","B2M","CD247",0.123394391416141,1406.4,0.0171962100347164,3058,0.774311765162977,788,0.388832045096805,1819,0.94011585165842,215,0,1152
"DC","NK","CD14","ITGB2",0.123411012116064,1579,0.0252798299882247,2349,0.55099766177828,1304,0.696538750584624,1063,0.85928687618309,2027,0,1152
"NK","CD14+ Mono","HLA-B","CANX",0.123466832110532,1625.8,0.0177696835166254,3006,0.515952280258353,1392,0.553386960657804,1347,0.893674747927365,1232,0,1152
"Memory CD4 T","B","MIF","CD44_CD74",0.123673924274896,1323.2,0.0252692359814705,2350,0.418783101791404,1703,0.735517690020686,969,0.928447287217793,442,0,1152
"CD14+ Mono","CD14+ Mono","HLA-DMA","CD4",0.124201092837938,1419.2,0.0402018000480949,1443,0.488538883098376,1476,0.924995256363421,673,0.842896016424766,2352,0,1152
"Platelet","CD14+ Mono","HLA-C","LILRA3",0.124201092837938,1381,0.0252465642197749,2352,0.600296248193437,1164,0.796946593183692,866,0.888012992757107,1371,0,1152
"NK","DC","ANXA1","FPR1",0.124730057544047,1971.8,0.0251895151112078,2354,0.328214160260559,2054,0.291111390636881,2154,0.852670438306227,2145,0,1152
"CD14+ Mono","CD8 T","GNAI2","S1PR5",0.124787262153579,1528.8,0.0497170938091705,1151,0.514512165609501,1396,0.841448591654988,792,0.795675998000433,3153,0,1152
"Platelet","Platelet","APP","CD74",0.125118913527941,1518,0.0416634577407025,1389,0.936558769010889,539,0.538119544818185,1397,0.911233698773552,854,0.385,3411
"NK","DC","HLA-A","LILRA1",0.125526882405238,1607.8,0.0251490374095924,2357,0.624558772035992,1098,0.595408169248345,1268,0.851960733262799,2164,0,1152
"CD8 T","DC","BST2","LILRA4",0.125876200585835,1119,0.0837596862016601,521,1.17346650098589,338,0.887020012503393,724,0.814207220767244,2860,0,1152
"Memory CD4 T","NK","ICAM3","ITGAL",0.126060357549364,1802.2,0.0285812317590944,2100,0.354692900871071,1942,0.51898116960469,1458,0.842594632817289,2359,0,1152
"CD14+ Mono","FCGR3A+ Mono","HLA-F","LILRB2",0.126327774418721,1376.6,0.0411385094334757,1413,0.741298159165291,857,0.674089251910421,1101,0.842519473450096,2360,0,1152
"FCGR3A+ Mono","Memory CD4 T","HLA-B","CD3G",0.126595644921322,1577.8,0.0356039427277093,1644,0.309008826451424,2130,0.231803586202155,2361,0.921802552886096,602,0,1152
"FCGR3A+ Mono","Naive CD4 T","HLA-B","CD8B",0.126595644921322,1551.2,0.0340995683249364,1729,0.258751970793804,2361,0.463872412045135,1609,0.908869567464397,905,0,1152
"CD14+ Mono","Memory CD4 T","VIM","CD44",0.126863969634063,1423.8,0.0250976426032163,2362,0.391909652230545,1801,0.520984212903507,1453,0.932940262216457,351,0,1152
"DC","FCGR3A+ Mono","LGALS9","CD47",0.127401984,1782,0.0293005947453941,2032,0.483624882913724,1490,0.371805484895564,1872,0.842289500191544,2364,0,1152
"Memory CD4 T","FCGR3A+ Mono","CD40LG","CD53",0.127941822141487,1782.4,0.0565138720332338,976,0.282414009324613,2242,0.230773573033492,2366,0.851388294668326,2176,0,1152
"NK","Naive CD4 T","SELPLG","SELL",0.127941822141487,1774.6,0.0250699345522184,2366,0.270747236626985,2309,0.692805387890969,1069,0.86191067833421,1977,0,1152
"DC","CD14+ Mono","APP","CD74",0.128212426575502,1497.8,0.0250608432980774,2367,0.56565226017627,1259,0.553174370129323,1348,0.888413121150613,1363,0,1152
"FCGR3A+ Mono","CD14+ Mono","GNAI2","C5AR1",0.128483488691312,1240.6,0.0582823517072724,930,0.622349900767528,1104,0.943432435520699,649,0.842075139382764,2368,0,1152
"DC","NK","ICAM3","ITGAL",0.128483488691312,1958.6,0.0327288913867641,1801,0.421715692071598,1692,0.403724416363305,1768,0.851373631374606,2177,0.001,2355
"Platelet","NK","B2M","KLRC1",0.128808053574716,1323.2,0.0702114667141389,701,0.632137582823047,1087,0.534508380896838,1408,0.90740744290645,935,0.003,2485
"Memory CD4 T","CD8 T","HLA-C","CD3G",0.129299426935202,1681.6,0.0301196298296437,1975,0.263071564583589,2340,0.230115688823964,2371,0.923143030339209,570,0,1152
"CD14+ Mono","Memory CD4 T","HLA-DRB1","CD4",0.129299426935202,1629.2,0.0250337241403716,2371,0.440143038368206,1632,0.669246323714097,1112,0.86552185294642,1879,0,1152
"Memory CD4 T","NK","SELPLG","ITGB2",0.129572325586332,1375.4,0.0250201207663686,2372,0.634476113405888,1079,0.939018498157577,660,0.878136568565303,1614,0,1152
"CD8 T","DC","CCL4","CCR1",0.129827284794851,1694.4,0.0791277966880278,567,0.537448382130212,1341,0.637548729858439,1178,0.709492220141088,4234,0,1152
"DC","CD14+ Mono","S100A8","CD68",0.12984568482578,1798,0.0297744466105691,2010,0.552604129250794,1295,0.283576355610206,2176,0.896859991355539,1154,0.001,2355
"CD14+ Mono","DC","S100A12","CD36",0.13016828250587,1628,0.0927424707986853,434,0.50922362112858,1412,0.970321763731411,621,0.673899429958546,4521,0,1152
"Platelet","NK","HLA-B","KIR3DL2",0.13016828250587,1570.2,0.0809845959867054,551,0.546381782595167,1315,0.670130170251478,1110,0.886287160772041,1412,0.444,3463
"Platelet","CD14+ Mono","APP","PTGER2",0.130230697789563,1193,0.0683057669073546,733,1.16266329843859,345,1.18802974392183,440,0.786026434169607,3295,0,1152
"B","CD8 T","B2M","CD3D",0.130593541335072,1885.4,0.032112717542768,1826,0.0834635220744237,3318,0.0414310115735457,3105,0.963436069276969,26,0,1152
"CD14+ Mono","Naive CD4 T","HLA-B","CD3D",0.13066853190426,1549.4,0.0298204640642783,2006,0.255953212161279,2376,0.312169640303075,2076,0.949602853739522,137,0,1152
"CD8 T","DC","HLA-A","APLP2",0.13066853190426,1402.4,0.0249652499882486,2376,0.539621369394021,1336,0.516813209461634,1464,0.918508842685888,684,0,1152
"DC","CD8 T","HLA-B","CD8B",0.131219410262192,1555.4,0.0508628759888403,1117,0.358055834370371,1925,0.384450433728475,1834,0.924130187489185,546,0.001,2355
"FCGR3A+ Mono","CD8 T","LGALS9","CD47",0.131219410262192,1698.8,0.0291106367871979,2055,0.46687487774556,1548,0.549498158000902,1361,0.841857018248299,2378,0,1152
"B","FCGR3A+ Mono","CD99","PILRA",0.131772144990039,1607.4,0.0249097119469642,2380,0.671632220054044,984,0.479039427060456,1570,0.862824898115415,1951,0,1152
"DC","FCGR3A+ Mono","B2M","LILRB1",0.132883202314564,1364.8,0.0614049312660669,854,0.485439912975135,1489,0.369827755866014,1880,0.937937703638618,246,0.001,2355
"CD14+ Mono","DC","LGALS9","CD47",0.133162134211129,1730.2,0.0290096496694511,2067,0.433816425734365,1647,0.537150135930232,1400,0.841625553496645,2385,0,1152
"FCGR3A+ Mono","CD8 T","TGFB1","CXCR4",0.133162134211129,1703.2,0.0248407378849084,2385,0.378374630093044,1853,0.338703905608381,1988,0.897729517054253,1138,0,1152
"CD14+ Mono","CD14+ Mono","CD1D","LILRB2",0.133265596010865,1752.8,0.0455787418702524,1274,0.506007188112404,1421,0.765238634293647,910,0.732900627809897,4007,0,1152
"CD14+ Mono","B","TGFB1","CXCR4",0.133441534310502,1421.8,0.0248344069186692,2386,0.4568930792791,1583,0.806316561184001,849,0.897717815361683,1139,0,1152
"CD8 T","CD8 T","CD48","CD2",0.133721403201865,1686.6,0.0318873670037893,1846,0.254661293806052,2387,0.274424016003209,2204,0.911522063589328,844,0,1152
"FCGR3A+ Mono","CD14+ Mono","S100A9","CD36",0.134282549719755,1295,0.0936968674594757,424,0.670840427291507,987,0.222425054717407,2389,0.881496572386557,1523,0,1152
"CD8 T","Platelet","TGFB1","ITGB1",0.13430941534423,1383.2,0.0462290283261792,1252,0.765971195826429,803,0.829462031591191,812,0.811348204909146,2897,0,1152
"Memory CD4 T","DC","HLA-C","LILRB2",0.134845578488134,1694.8,0.0247443365098975,2391,0.410458582582412,1730,0.238369034816996,2334,0.910511308168022,867,0,1152
"CD14+ Mono","Memory CD4 T","HLA-DRB5","CD4",0.135127800194463,1769.6,0.0249851970610919,2375,0.400364228496484,1762,0.644332288821359,1167,0.841284002345591,2392,0,1152
"FCGR3A+ Mono","CD8 T","SELPLG","ITGB2",0.135127800194463,1719.6,0.024740082081537,2392,0.395834790566285,1779,0.449113408644271,1648,0.877533036998411,1627,0,1152
"DC","FCGR3A+ Mono","LILRB4","LAIR1",0.135173587232471,1207.6,0.103643408668618,342,0.940427984499751,533,0.876395457325923,743,0.787489991484802,3268,0,1152
"CD14+ Mono","FCGR3A+ Mono","VCAN","ITGB1",0.135358953008038,1832.8,0.0465884414670288,1239,0.503272208427284,1427,0.70231873803946,1045,0.701984308101363,4301,0,1152
"CD8 T","Platelet","SPON2","ITGB1",0.135358953008038,1586.8,0.0433894010876035,1333,0.76205993443135,813,0.764966690898825,911,0.75647521913443,3725,0,1152
"NK","Naive CD4 T","B2M","CD247",0.135406558125116,1508.2,0.0151627604855681,3277,0.731110573238174,877,0.34445557875142,1964,0.936473733020828,271,0,1152
"DC","FCGR3A+ Mono","PKM","CD44",0.135410494238252,1634,0.0274760524653023,2182,0.453182471947822,1595,0.221821257014104,2393,0.911417202295192,848,0,1152
"DC","CD8 T","B2M","CD3D",0.13556130919164,1917.8,0.0319348820791682,1841,0.0568318202448848,3468,0.0433158469205932,3101,0.963338131253916,27,0,1152
"DC","Platelet","FABP5","RXRA",0.135673951460743,1554,0.123537697655611,232,0.802088541354872,744,1.15490718149997,455,0.734470170333728,3984,0.001,2355
"FCGR3A+ Mono","FCGR3A+ Mono","VIM","CD44",0.135693661212145,1574.2,0.0275847566477512,2174,0.376231155833069,1864,0.22169846996729,2394,0.935836246206279,287,0,1152
"NK","DC","HLA-B","LILRA1",0.135693661212145,1702.8,0.0247277196483963,2394,0.574425201675743,1228,0.528285289543425,1428,0.844988909991466,2312,0,1152
"NK","Naive CD4 T","HLA-B","CD8A",0.136061829797399,1588.6,0.0215451094873169,2653,0.504073736675088,1425,0.527972593533798,1429,0.891446408388551,1284,0,1152
"FCGR3A+ Mono","Platelet","CALM3","MYLK",0.136350787992268,1070.4,0.114882237213598,272,1.93153016978208,113,0.771232915887764,901,0.810515426156058,2914,0,1152
"CD8 T","Platelet","CALM2","MYLK",0.136414225531766,1172.8,0.0995221638438913,375,1.74796844244176,131,0.533752798717322,1412,0.817795054084668,2794,0,1152
"NK","DC","IFNG","IFNGR1_IFNGR2",0.136767260308051,1634.8,0.104413806313904,335,0.586299653465125,1194,0.527697057885564,1431,0.728501081070735,4062,0,1152
"CD8 T","Platelet","TLN1","ITGB3",0.136767260308051,1241.8,0.0562847153678273,980,3.4993763392622,72,1.2422759467387,402,0.765138285716081,3603,0,1152
"DC","CD14+ Mono","HSP90B1","ASGR1",0.136831070278987,1141,0.0939095242662336,420,0.685642225928375,960,0.852888648214841,775,0.840472445530656,2398,0,1152
"Platelet","CD8 T","HLA-B","CD8A",0.13740262783822,1213,0.055197726559987,998,0.448335304930945,1612,0.932249158203771,668,0.929300115237479,432,0.001,2355
"Platelet","CD8 T","B2M","KLRD1",0.137689121958527,1664,0.0265992770023304,2254,0.450432770837569,1610,0.516559999764588,1466,0.920500575026185,635,0.001,2355
"NK","CD14+ Mono","GNAI2","FPR1",0.138542041211035,1511,0.040479912746726,1436,0.502876605925175,1430,0.995881899783001,593,0.808403378136308,2944,0,1152
"B","CD8 T","HLA-B","CD3D",0.13855147284307,1558.8,0.0313813066768375,1865,0.280243355514143,2249,0.219282721516801,2404,0.950809726509186,124,0,1152
"Platelet","DC","TGFB1","CXCR4",0.138839881304487,1381.6,0.0372134002751154,1569,0.659539293073973,1024,0.638696496952613,1177,0.914849531664912,783,0.001,2355
"CD14+ Mono","FCGR3A+ Mono","ICAM3","ITGAL",0.138839881304487,1971.4,0.0275428530929632,2177,0.341169107330426,2000,0.300703993157841,2123,0.84012493591542,2405,0,1152
"CD14+ Mono","CD14+ Mono","VCAN","SELL",0.139128769846448,2124,0.0415691484832969,1391,0.313850648053541,2120,0.23660541748389,2348,0.840052125841407,2406,0.001,2355
"FCGR3A+ Mono","Memory CD4 T","HLA-DPB1","CD4",0.139128769846448,1771,0.0244471135903696,2406,0.42995505014669,1664,0.388033335512348,1824,0.868596246276106,1809,0,1152
