"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"CD14+ Mono","CD14+ Mono","S100A8","CD68",3.84521871094203e-07,293.8,0.162056675003072,133,1.55663123358099,188,3.82801854957878,5,0.952040441220067,109,0,1034
"CD14+ Mono","CD14+ Mono","S100A9","CD68",4.27206590713298e-07,296.8,0.133114607654477,185,1.54444729890482,192,3.93170470173867,1,0.955369075772367,72,0,1034
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",8.06147049192834e-07,264.2,0.204698461243141,81,1.78635542742515,141,3.79607390476233,6,0.957100380144824,59,0,1034
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",8.43811043017286e-07,270.4,0.168140901047979,122,1.77417149274898,150,3.89976005692222,2,0.960092550405441,44,0,1034
"CD14+ Mono","NK","S100A8","ITGB2",2.06020550388721e-06,316.6,0.114628875914941,263,1.44288108936334,215,3.60220820440924,10,0.956996399744457,61,0,1034
"Platelet","CD14+ Mono","PF4","LRP1",3.22504346439906e-06,501,0.388298803922937,20,5.71528705893935,2,3.85768441041104,4,0.886787991091147,1445,0,1034
"CD14+ Mono","NK","CD14","ITGB2",5.75631315330149e-06,373,0.140581301784049,167,1.2700093031147,273,2.2603462635453,68,0.932530282674768,323,0,1034
"CD14+ Mono","B","S100A8","CD69",7.4392025886545e-06,361,0.117906959299491,248,1.12998332527475,340,3.06165877684886,18,0.943893949974814,165,0,1034
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",8.06762378947292e-06,695.4,0.901893797319637,2,5.86823389737963,1,2.39464421728887,57,0.843586470593243,2383,0,1034
"CD14+ Mono","Platelet","LGALS1","ITGB1",1.01782860777566e-05,383.6,0.115909110007962,257,1.52625322835312,193,2.22158128708661,72,0.930210017235546,362,0,1034
"CD14+ Mono","FCGR3A+ Mono","S100A8","ITGB2",1.07531877243302e-05,350.8,0.0989310504180285,366,1.31331421177429,254,3.14001717537705,14,0.953861797140119,86,0,1034
"CD14+ Mono","Memory CD4 T","S100A8","CD69",1.26354525099493e-05,384.4,0.107420625218593,306,1.0805934376048,378,2.90258429935332,25,0.941375993856616,179,0,1034
"Platelet","FCGR3A+ Mono","PF4","LRP1",1.44304363892797e-05,548.2,0.327254843786137,33,5.66256358194041,3,3.7860263891156,7,0.877914299059735,1664,0,1034
"Memory CD4 T","Platelet","CD40LG","CD9",1.57776706587013e-05,446,0.427123966773283,16,3.87738505977314,34,3.06390570636164,17,0.89863805081407,1129,0,1034
"CD14+ Mono","NK","S100A9","ITGB2",1.82853739634737e-05,342.8,0.0941570462494184,407,1.43069715468717,219,3.70589435656913,9,0.95999551931381,45,0,1034
"CD14+ Mono","Naive CD4 T","S100A8","CD69",2.19126072847021e-05,420.2,0.0963616618318588,390,1.02850650663321,422,2.80584282412948,31,0.938305248808543,224,0,1034
"CD14+ Mono","FCGR3A+ Mono","CD14","ITGB2",2.24368086219062e-05,433,0.121329427193807,236,1.14044242552565,335,1.79815523451311,136,0.927746949365488,424,0,1034
"CD14+ Mono","DC","TNFSF13B","HLA-DPB1",2.27026446186966e-05,371.4,0.0918941830346091,425,1.51560442698434,196,2.59341862968498,46,0.945209885677297,156,0,1034
"CD14+ Mono","DC","S100A8","CD68",3.44620952459794e-05,422.4,0.0879295929662692,462,1.15728623271602,328,2.87075429579676,26,0.935988745390643,262,0,1034
"Naive CD4 T","Platelet","CD40LG","CD9",3.89314036585116e-05,554.4,0.28870375841846,46,3.75157773789429,38,2.86206269329218,28,0.879356023314581,1626,0,1034
"Platelet","Platelet","F13A1","ITGB1",4.4206563721141e-05,427,0.479603767906967,12,4.21090903678277,25,2.55351633091473,48,0.903347964437308,1016,0,1034
"Platelet","Memory CD4 T","PF4","CXCR3",5.03618771612964e-05,487,0.26491103722226,57,5.65214583260789,5,3.87522338561302,3,0.891030735068645,1336,0,1034
"Platelet","DC","PF4","CXCR3",7.0028091855008e-05,487.4,0.26510732292335,56,5.65235555796877,4,3.75490636374858,8,0.891066687774642,1335,0,1034
