"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"NK","NK","SPON2","ITGB2",4.5876766717388e-07,303.1,0.176034815385817,123,2.00440175569258,112,2.50095552078273,51,0.94182838435168,191,0,1038.5
"Platelet","CD14+ Mono","PF4","LRP1",3.41869563416335e-06,489.1,0.382126949986615,20,5.64040236214418,2,3.83974552074115,3,0.88816242364208,1382,0,1038.5
"Naive CD4 T","Platelet","CD40LG","CD9",3.68215428184469e-06,523.9,0.283440129601935,48,3.76604379013951,37,2.95077199649619,27,0.88485438531494,1469,0,1038.5
"Naive CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",4.87370702680989e-06,678.3,0.307740620129716,37,4.51592733684768,18,1.91529782565739,103,0.855328983687676,2195,0,1038.5
"NK","FCGR3A+ Mono","HLA-C","LILRA3",7.06310504763936e-06,385.9,0.105888517153672,330,1.65178515529363,173,1.54183840562284,213,0.943049899556189,175,0,1038.5
"NK","FCGR3A+ Mono","SPON2","ITGB2",8.94965842050063e-06,337.1,0.149024174604337,174,1.85241736871157,133,2.13430518166399,76,0.937093815434304,264,0,1038.5
"NK","Platelet","CALR","ITGA2B",9.34443614968465e-06,301.1,0.2281187620484,73,5.59847600231485,4,2.75956341203638,41,0.9325151911013,349,0,1038.5
"NK","NK","HLA-B","KLRD1",1.16920398888003e-05,380.7,0.100880241299072,365,1.64724649247661,174,1.66157309135351,171,0.945171607413848,155,0,1038.5
"NK","DC","SPON2","ITGB2",1.41130869073157e-05,388.9,0.122571096200246,251,1.70357029257101,165,1.86192909901098,111,0.931082019846205,379,0,1038.5
"Memory CD4 T","Platelet","CD40LG","CD9",1.52957441293575e-05,442.1,0.381315357202893,21,3.86078550948807,33,3.09345590617638,20,0.899124866086198,1098,0,1038.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",1.65323821495766e-05,263.7,0.220244206404746,79,1.81856673025054,140,3.8330203805045,4,0.957439303720265,57,0,1038.5
"NK","DC","B2M","CD1C",1.67053777729161e-05,410.7,0.0993690808561588,385,2.19334291431864,101,1.24512383986709,392,0.94889520077374,137,0,1038.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",1.7491656498131e-05,269.9,0.171216285153972,128,1.81003102042844,142,3.92334044129612,1,0.960687539554103,40,0,1038.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",1.88651801680015e-05,659.7,0.901986083339159,3,5.85497019612091,1,2.47129311947464,54,0.854820587837942,2202,0,1038.5
