"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"FCGR3A+ Mono","Naive CD4 T","GNAI2","S1PR4",0.188346523010653,2090.9,0.0239844301065483,2488,0.311150532526995,2131,0.278065331776834,2215,0.833787657471929,2563,0,1057.5
"FCGR3A+ Mono","Memory CD4 T","TGFB1","CXCR4",0.188714243560502,1917.9,0.0229048697111334,2564,0.313860817685723,2121,0.187054506716858,2558,0.891645638711719,1289,0,1057.5
"NK","NK","GNAI2","S1PR5",0.19002631564488,1223.3,0.0640701936453482,844,0.867648261594988,646,0.917436058246056,702,0.814179464157772,2867,0,1057.5
"CD8 T","CD8 T","CD99","CD81",0.190190873629559,1750.5,0.0287519965838608,2136,0.418589059426345,1748,0.606562896719841,1243,0.833693880701674,2568,0,1057.5
"B","CD14+ Mono","HSP90B1","ASGR1",0.190487715988407,1681.1,0.0425849117821653,1357,0.469160086367408,1570,0.700888773354335,1048,0.783745720351178,3373,0,1057.5
"NK","FCGR3A+ Mono","CALM1","PTPRA",0.190932646806772,1726.5,0.0228335874189587,2570,0.522505902744921,1400,0.552326184099589,1370,0.852282615921339,2235,0,1057.5
"CD14+ Mono","CD14+ Mono","VCAN","SELL",0.192049644421179,2185.2,0.0454043712175917,1262,0.300345078430012,2177,0.23230934205225,2387,0.833092936065545,2573,0.016,2527
"NK","B","MIF","CD74_CXCR4",0.192423136421119,1166.9,0.0228088636922929,2574,0.571258371108701,1278,1.05058987358906,546,0.930606572469815,379,0,1057.5
"NK","FCGR3A+ Mono","SEMA4D","PLXNB2",0.192716339553731,1611.9,0.0859574319444052,517,0.647151772341403,1078,0.626157330595266,1204,0.715312088356932,4203,0,1057.5
"Naive CD4 T","DC","MIF","CD74_CXCR4",0.192716339553731,1459.7,0.0212356005357482,2732,0.468353243792442,1575,0.497586370273651,1501,0.92826306069017,433,0,1057.5
"NK","FCGR3A+ Mono","IFNG","IFNGR1_IFNGR2",0.193164220008806,1334.1,0.15187493500524,161,0.751810492320364,852,0.727108153691378,984,0.766121633147949,3616,0,1057.5
"FCGR3A+ Mono","CD8 T","HLA-B","KLRD1",0.193922919779494,1868.7,0.0227858047942757,2578,0.300124303115841,2182,0.295688976025158,2156,0.888839699946016,1370,0,1057.5
"FCGR3A+ Mono","Platelet","CALM1","PTPRA",0.1940621412655,1673.8,0.0373741545436915,1576,0.514757904115152,1427,0.66805665571404,1121,0.880691068536932,1578,0.033,2667
"FCGR3A+ Mono","NK","HLA-F","KIR3DL2",0.194324317589368,1466.1,0.0975812796150808,387,0.756148739215961,844,0.40421647475807,1780,0.791010427803567,3262,0,1057.5
"Memory CD4 T","NK","LGALS9","HAVCR2",0.194324317589368,1760.7,0.025231932583215,2396,0.751836863297608,851,0.922040390564222,695,0.750779282122178,3804,0,1057.5
"B","FCGR3A+ Mono","ADAM28","ITGA4",0.194512183216999,1860.3,0.0778457563686435,609,0.467834028068898,1578,0.470486556779623,1579,0.68542115490092,4478,0,1057.5
"NK","FCGR3A+ Mono","CALR","LRP1",0.194512183216999,1556.5,0.0706689201319374,718,0.530316305167861,1383,0.707879733396152,1031,0.768153198745965,3593,0,1057.5
"FCGR3A+ Mono","CD8 T","ACTR2","ADRB2",0.194962946816718,1812.5,0.0602555611290074,907,0.466527403063142,1580,0.488807805681104,1527,0.735880022560807,3991,0,1057.5
"Naive CD4 T","FCGR3A+ Mono","HLA-A","APLP2",0.195432040276705,1795.7,0.0270843051709442,2260,0.247990893626503,2465,0.179630173187772,2582,0.920814472803912,614,0,1057.5
"Platelet","Platelet","GNAI2","TBXA2R",0.195562662953399,1846.3,0.0634849155783494,853,0.860974207043763,654,0.90366389822781,716,0.736876187910169,3984,0.127,3024.5
"Memory CD4 T","CD14+ Mono","HLA-C","LILRA1",0.195810784427119,2133.3,0.0241271944852708,2474,0.26424116841184,2382,0.179225073286257,2583,0.855606249490649,2170,0,1057.5
"CD14+ Mono","FCGR3A+ Mono","PTPN6","CD300LF",0.195866641257482,1609.9,0.0512882331477174,1100,0.569335656484376,1284,0.469295836692041,1582,0.804135466453204,3026,0,1057.5
"NK","FCGR3A+ Mono","GNAI2","C5AR1",0.195866641257482,1418.7,0.0432319412006893,1330,0.658726342354473,1049,0.758537271234353,921,0.823394952360618,2736,0,1057.5
"FCGR3A+ Mono","CD14+ Mono","ICAM2","ITGAM_ITGB2",0.196190115550125,1781.7,0.022723485741177,2584,0.406177611614559,1787,0.551638092792099,1376,0.859302300757701,2104,0,1057.5
"FCGR3A+ Mono","CD8 T","B2M","KLRD1",0.196570034327721,1790.9,0.0227170148552725,2585,0.268846973286058,2350,0.285585879381234,2188,0.914373178837056,774,0,1057.5
"NK","FCGR3A+ Mono","HSP90B1","TLR1",0.196773229178295,1663.5,0.0742441830341311,662,0.56761216015149,1288,0.537551435394336,1407,0.74348229884037,3903,0,1057.5
"DC","FCGR3A+ Mono","HLA-C","LILRB2",0.196950541442432,1497.2,0.0422502941919245,1371,0.494554885088297,1492,0.46028735415737,1619,0.928778124291363,418,0.021,2586
"B","CD8 T","HLA-F","CD8B",0.196950541442432,1865.5,0.0395413391944228,1475,0.270641589825246,2338,0.378275623444566,1871,0.832540201735761,2586,0,1057.5
"DC","Platelet","CALM1","GP6",0.197131440651509,1757.4,0.104827669501778,332,1.93064241419973,126,0.148477870376794,2718,0.838869191592022,2489,0.168,3122
"NK","CD14+ Mono","HLA-F","LILRB2",0.197331637577312,1515.3,0.0360831311813939,1642,0.459284800981137,1600,0.923036033748406,690,0.832488991257525,2587,0,1057.5
"NK","FCGR3A+ Mono","PTPN6","CD300LF",0.197682715165116,1608.7,0.0503839302040496,1129,0.563353435906508,1304,0.499503165146295,1492,0.80273077188682,3061,0,1057.5
"DC","FCGR3A+ Mono","COPA","CD74",0.197713323415945,1674.9,0.0302246911297644,1997,0.50765661085049,1449,0.178799021332745,2588,0.891831799360312,1283,0,1057.5
"DC","B","LGALS9","PTPRC",0.197713323415945,2338.4,0.022754871561618,2580,0.346647821004883,2005,0.225161905442887,2420,0.859609930996204,2101,0.021,2586
"DC","NK","S100A9","ITGB2",0.198095599642439,1834.6,0.0237148643164203,2502,0.51946050264519,1407,0.306111621136549,2116,0.922857732652727,562,0.021,2586
"CD14+ Mono","Memory CD4 T","LGALS9","PTPRC",0.198095599642439,1953.7,0.0226973925001243,2589,0.293500036130075,2213,0.396658300320346,1807,0.859457248349722,2102,0,1057.5
"Naive CD4 T","B","CD40LG","CD53",0.198478466941436,1932.7,0.0426844614624506,1350,0.220373792894145,2590,0.313606946769515,2088,0.832826397375863,2578,0,1057.5
"Platelet","DC","HMGB1","CXCR4",0.198861925998104,1755.3,0.0251794276970458,2404,0.536202529647358,1369,0.178355726753352,2591,0.937664563082813,246,0.001,2166.5
"FCGR3A+ Mono","DC","B2M","LILRB2",0.199245977498141,1975.9,0.0265512431882435,2306,0.362111690790978,1942,0.178079099978474,2592,0.926199790591952,478,0.019,2561.5
"Memory CD4 T","CD8 T","ICAM2","ITGAL_ITGB2",0.1992567461966,2429.1,0.0141591544513555,3436,0.193499808622297,2740,0.231654535589698,2391,0.836487350719072,2521,0,1057.5
"Memory CD4 T","CD14+ Mono","HLA-C","LILRB2",0.199630622127776,1650.5,0.0226844068303239,2593,0.365058925569192,1932,0.430652723162659,1701,0.9052614742139,969,0,1057.5
"Platelet","FCGR3A+ Mono","GNAS","ADCY7",0.200015860573766,1175.1,0.0714587748830362,707,0.741371286639792,869,0.956373327459005,648,0.831921536048051,2594,0,1057.5
"DC","CD8 T","HLA-B","CD3D",0.201175145685387,1563.7,0.0308062708107467,1959,0.322580799991455,2087,0.177462661959819,2597,0.951206074712877,118,0,1057.5
"DC","CD8 T","GNAI2","S1PR4",0.201175145685387,2291.4,0.0282440683629878,2168,0.306316166011009,2146,0.290048479516285,2173,0.844808733304157,2374,0.022,2596
"DC","CD14+ Mono","S100A9","CD68",0.202339799918362,1614,0.0304921962043929,1976,0.57427063563397,1269,0.53881400965744,1405,0.9119984236005,824,0.022,2596
"CD14+ Mono","B","CD14","ITGB2",0.202339799918362,1688.3,0.0225851712834476,2600,0.454606975175109,1617,0.841666566274441,782,0.844077364629029,2385,0,1057.5
"CD14+ Mono","NK","GNAI2","S1PR4",0.202729214352581,2055.5,0.023223108696666,2542,0.253491566141476,2431,0.451865701562317,1646,0.831540425285083,2601,0,1057.5
"FCGR3A+ Mono","CD14+ Mono","HLA-B","LILRB2",0.203119228116307,1776.3,0.022582671649987,2602,0.3193732767307,2100,0.360072380604067,1934,0.896411491537732,1188,0,1057.5
"FCGR3A+ Mono","Memory CD4 T","HLA-B","CD3G",0.203509841901076,1641.9,0.0350315165980477,1698,0.280781430679959,2275,0.17534325690644,2603,0.922383061558277,576,0,1057.5
"Memory CD4 T","NK","SELPLG","ITGB2",0.204292872302533,1562.3,0.0225700403575663,2605,0.574262152379654,1270,0.771368473638529,906,0.864943312528277,1973,0,1057.5
"DC","FCGR3A+ Mono","SELPLG","ITGB2",0.20468529030495,1788.3,0.0225677717233144,2606,0.475689731869922,1551,0.4117810291021,1753,0.864937441209161,1974,0,1057.5
"Memory CD4 T","CD14+ Mono","GNAI2","FPR1",0.205063482230457,1669.1,0.0382113606717856,1537,0.459124026914141,1602,0.738934033526403,963,0.795313215150097,3186,0,1057.5
