"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Memory CD4 T","Platelet","CD40LG","CD9",6.03399283085178e-06,453.1,0.401785071756439,25,3.95145717692223,28,3.14180582447985,22,0.901304579847046,1089,0,1101.5
"Platelet","CD14+ Mono","PF4","LRP1",6.03399283085178e-06,514.5,0.387199854017792,28,5.86583351070179,2,3.81737381731046,3,0.886722504767655,1438,0,1101.5
"CD8 T","Platelet","IL32","ITGB3",1.18792363021347e-05,342.5,0.290284942917691,54,3.97288917989602,25,1.88779119640275,108,0.929171883579382,424,0,1101.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",1.40717176296155e-05,671.1,0.89119039755537,3,6.02290542511358,1,2.48088387659875,52,0.857658348557731,2198,0,1101.5
"CD8 T","FCGR3A+ Mono","HLA-C","LILRA3",1.67200858394709e-05,474.1,0.0990537322886382,454,1.43542683076966,246,1.32991673307715,364,0.940110578235091,205,0,1101.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",2.19027412607199e-05,291.3,0.197100695181238,119,1.81016176663925,174,3.80545109638343,4,0.95745729229588,58,0,1101.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",2.45131076291463e-05,299.3,0.158478980690034,179,1.80077446568116,175,3.90478585135288,1,0.960675007654248,40,0,1101.5
"NK","NK","SPON2","ITGB2",2.56197207031022e-05,320.3,0.180621199808901,133,2.04320934431548,135,2.51737942000841,51,0.942275184031921,181,0,1101.5
"CD8 T","Platelet","CALR","ITGA2B",2.85493559984319e-05,421.1,0.154246938580861,186,5.52063785960829,9,2.38134136107627,54,0.915934104686963,755,0,1101.5
"Naive CD4 T","Platelet","CD40LG","CD9",3.02369748393949e-05,523.7,0.301228975720799,48,3.85434154232358,32,3.00542608183692,25,0.887732037345327,1412,0,1101.5
"CD8 T","NK","HLA-B","KLRD1",3.17108400164412e-05,454.5,0.0933001040963788,516,1.50353457855294,223,1.48682606615618,256,0.942604437313287,176,0,1101.5
"Platelet","FCGR3A+ Mono","PF4","LRP1",3.21578430839396e-05,592.1,0.300432275779245,49,5.79370057048924,6,3.69985667753705,9,0.873341509549313,1795,0,1101.5
"Platelet","Memory CD4 T","PF4","CXCR3",3.90604413278442e-05,520.9,0.235894827299497,85,5.8049795916504,5,3.78607889738947,5,0.887864171808268,1408,0,1101.5
"Platelet","Platelet","TGFB1","ITGB3",4.54036438264857e-05,424.5,0.370745473824315,33,4.36967037444991,20,2.36931210191055,55,0.908770687627803,913,0,1101.5
"CD8 T","NK","B2M","KLRD1",4.60609823890566e-05,431.9,0.0899443779399813,556,1.71621445776337,188,1.5088286635924,242,0.955511821677359,72,0,1101.5
"Memory CD4 T","Platelet","IL32","ITGB3",4.8169655987834e-05,353.3,0.2761742662391,63,3.92329692261948,29,1.87199997848798,112,0.927514522931382,461,0,1101.5
"CD14+ Mono","CD14+ Mono","S100A8","CD68",4.98228183349609e-05,330.5,0.147371844661942,206,1.52282629517155,214,3.74043430406328,7,0.951125710564057,124,0,1101.5
"Platelet","Platelet","THBS1","ITGA2B_ITGB3",5.0512060000812e-05,703.3,0.878797604955292,4,5.71262773962821,8,2.35214005043376,57,0.850569227224347,2346,0,1101.5
"Platelet","CD8 T","PF4","CXCR3",5.62271259410356e-05,517.9,0.237430441485318,83,5.80676636012898,4,3.7611118128316,6,0.888186774763142,1395,0,1101.5
"Platelet","Platelet","TLN1","ITGB3",5.88675507257218e-05,507.7,0.33837314108881,38,4.2745242147531,21,2.34301154780602,60,0.891549810124446,1318,0,1101.5
"CD8 T","NK","B2M","CD247",6.51873330020696e-05,513.1,0.0587856226706943,1066,1.49427449817036,229,1.68600002457679,166,0.966505995284647,3,0,1101.5
"Memory CD4 T","NK","B2M","KLRD1",6.74086283951586e-05,480.1,0.0858006755238666,600,1.45991410321125,239,1.31391444584245,378,0.954498524759217,82,0,1101.5
"NK","CD8 T","HLA-A","CD8A",7.08471459067681e-05,510.1,0.0854083120969133,606,1.17226556741489,386,1.45581815090968,283,0.942737247124276,174,0,1101.5
"CD8 T","Platelet","CCL5","CCR5",7.10177558846948e-05,685.1,0.153688265024035,190,1.476383826624,234,2.0043645560701,97,0.873248907433573,1803,0,1101.5
"CD8 T","Platelet","HSP90AA1","ITGB3",7.22289634762316e-05,529.9,0.143299843165371,223,3.63240568521116,46,1.51679780628452,235,0.902986759355193,1044,0,1101.5
"CD8 T","FCGR3A+ Mono","HLA-A","LILRB1",8.0060304827369e-05,620.5,0.0843915647664751,621,1.2162659117983,359,1.02903181315369,615,0.929933666670872,406,0,1101.5
