"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Platelet","CD14+ Mono","PF4","LRP1",2.85427311916715e-06,485.1,0.386545660858908,19,5.71254342308257,2,3.85187675791777,2,0.889992150073994,1337,0,1065.5
"Memory CD4 T","Platelet","IL32","ITGB3",1.05797362185141e-05,320.3,0.271726732449713,49,4.24273137165324,23,1.92986431814352,103,0.931907203153517,361,0,1065.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",1.18800802745596e-05,266.9,0.218509125133035,79,1.85833618449049,130,3.84282770716545,3,0.957772895804746,57,0,1065.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",1.30087711800976e-05,272.1,0.174845962904077,122,1.84955574859836,133,3.93434009431814,1,0.961153764684338,39,0,1065.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",1.85298060580352e-05,610.3,0.917001751512206,3,5.91360712329062,1,2.51676820029443,52,0.866723181983344,1930,0,1065.5
"Memory CD4 T","Platelet","CD40LG","CD9",2.270189541354e-05,451.3,0.386257704140048,20,3.92630097435862,38,3.09420874637273,20,0.899630945881217,1113,0,1065.5
"Naive CD4 T","Platelet","CD40LG","CD9",4.01717075681228e-05,519.7,0.294627702470458,42,3.8379253895109,46,2.97103339325879,24,0.886726823572555,1421,0,1065.5
"Platelet","Memory CD4 T","PF4","CXCR3",5.14298790879327e-05,507.5,0.249212925944108,62,5.64427243518047,3,3.81503063914986,5,0.8875354252883,1402,0,1065.5
"NK","NK","SPON2","ITGB2",5.14608819825656e-05,309.3,0.173288164390653,127,2.00287439935269,113,2.51600453995315,53,0.941984664492797,188,0,1065.5
"Platelet","FCGR3A+ Mono","PF4","LRP1",5.46627372840087e-05,589.1,0.269925146547204,51,5.61149441103622,6,3.71059288015173,9,0.871143603783393,1814,0,1065.5
"CD14+ Mono","CD14+ Mono","S100A8","CD68",5.59447806692082e-05,306.9,0.1592601775192,144,1.54081597493758,192,3.74734144868076,7,0.950893194024082,126,0,1065.5
"Memory CD4 T","NK","B2M","KLRD1",7.21635979399504e-05,447.9,0.0849823896721681,530,1.42887010450514,214,1.31321274684059,349,0.95425250306868,81,0,1065.5
"Platelet","Platelet","TGFB1","ITGB3",7.22567629749009e-05,408.5,0.343010825924535,30,4.59356513010591,19,2.37932818709822,56,0.910185516322896,872,0,1065.5
"Platelet","CD8 T","PF4","CXCR3",7.40289404710862e-05,522.3,0.237564145310724,67,5.63140251661867,5,3.77085531967895,6,0.885124071371979,1468,0,1065.5
"Memory CD4 T","DC","B2M","CD1C",8.6846491401473e-05,447.9,0.0959774614794192,406,2.1014234695052,104,1.06135891503614,550,0.951818180385332,114,0,1065.5
"Platelet","Platelet","F13A1","ITGB1",8.87635549518573e-05,510.1,0.410941129957086,15,3.97146513047776,32,2.34693669149507,60,0.888530702321206,1378,0,1065.5
"Platelet","Platelet","TLN1","ITGB3",9.32474624725736e-05,489.1,0.334578879660754,33,4.50572672917525,20,2.34302983927907,61,0.893200322273689,1266,0,1065.5
"FCGR3A+ Mono","NK","HLA-B","KLRD1",9.41884976163212e-05,512.7,0.0825427757317268,559,1.27226515779318,267,1.1782049379496,443,0.938997912809852,229,0,1065.5
"Memory CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",9.77252821359112e-05,586.5,0.418462973968492,13,4.70028385659249,17,2.05564035825437,84,0.87335220955611,1753,0,1065.5
"FCGR3A+ Mono","NK","B2M","KLRD1",0.00010023536729448,495.7,0.0819406666659493,566,1.24141845929946,292,1.1488596540704,464,0.953450307640662,91,0,1065.5
"Memory CD4 T","Platelet","IL16","CD9",0.0001049240688413,506.9,0.13539282008703,197,3.7855039973465,50,2.80948195394298,35,0.896372637601243,1187,0,1065.5
"CD14+ Mono","NK","S100A8","ITGB2",0.000108668084684566,310.9,0.127657093438121,227,1.51449722930997,197,3.56027404649449,11,0.957940355225541,54,0,1065.5
"CD14+ Mono","CD14+ Mono","S100A9","CD68",0.000116453734430899,314.1,0.127436321360334,231,1.53203553904544,193,3.83885383583345,4,0.954798883817064,77,0,1065.5
"Platelet","DC","PF4","CXCR3",0.000117926644919023,520.1,0.238984043907934,66,5.63297126272929,4,3.73637461651877,8,0.885426683681923,1457,0,1065.5
"Memory CD4 T","Platelet","HSP90AA1","ITGB3",0.000118463385044804,502.7,0.132646211684605,205,3.90911129012397,41,1.53332047481487,224,0.905527555412862,978,0,1065.5
"Memory CD4 T","NK","HLA-B","KLRD1",0.000127605988187754,536.5,0.0796636677871576,594,1.21477719263818,303,1.14106682849183,470,0.937973132084974,250,0,1065.5
"NK","Platelet","CALR","ITGA2B",0.000146584254649056,305.5,0.228472463311987,71,5.6082058594222,7,2.76520209135326,40,0.932983355625564,344,0,1065.5
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRA3",0.000173989973345272,566.3,0.0874494324788434,504,1.12071660755863,369,0.971156925354673,632,0.937178989639494,261,0,1065.5
"Platelet","CD8 T","SNCA","LAG3",0.000186630401001502,669.3,0.588038745226452,8,3.65515538694769,64,2.13952410874463,77,0.857750264037285,2132,0,1065.5
"NK","FCGR3A+ Mono","SPON2","ITGB2",0.00020658741317007,344.3,0.14520130580243,177,1.83907600857159,136,2.14159724265811,76,0.936959590421694,267,0,1065.5
"Platelet","Platelet","CALM3","GP6",0.000250435850195248,545.5,0.385405039879526,21,3.37292845537776,79,2.04603921615546,85,0.884616787582249,1477,0,1065.5
"FCGR3A+ Mono","Platelet","LGALS1","ITGB1",0.000252740237773975,533.3,0.0961473933048666,405,1.22901128443881,296,1.54326815922512,219,0.918454940401412,681,0,1065.5
"Memory CD4 T","CD8 T","HLA-A","CD8A",0.000252740237773975,642.7,0.0736069974874917,681,0.859266048631159,674,1.03849070483704,569,0.939358766137765,224,0,1065.5
"Memory CD4 T","NK","B2M","CD247",0.000260029757492184,518.3,0.0567021140590719,974,1.25310270013687,283,1.47294265153023,263,0.966237734371174,6,0,1065.5
"FCGR3A+ Mono","DC","TNFSF13B","HLA-DPB1",0.000262155762638951,476.1,0.0732155001038827,686,1.32809902075323,246,1.81696530407433,124,0.937474221396442,259,0,1065.5
"Memory CD4 T","Memory CD4 T","B2M","CD3D",0.000295394481940175,1108.7,0.0349117245017251,1690,0.619853148905596,1146,0.456917207592799,1630,0.965135621955387,12,0,1065.5
