"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Memory CD4 T","FCGR3A+ Mono","CD52","SIGLEC10",0.000385757623988722,675.7,0.0848706963677964,480,1.01280790829147,431,0.849117920907279,742,0.921150526654158,611,0,1114.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","ITGB2",0.000400029584492046,350.7,0.103153139963443,316,1.35324370243093,226,3.2364476213718,16,0.954670432606396,81,0,1114.5
"Memory CD4 T","Platelet","CALR","ITGA2B",0.000405048059783729,498.9,0.103045476013518,317,5.65997466088289,10,2.22604346377109,68,0.904270137990012,985,0,1114.5
"B","FCGR3A+ Mono","CD52","SIGLEC10",0.000446438648325851,641.5,0.0864477370142199,469,1.03828827006707,409,0.950886179373272,615,0.92181656146892,600,0,1114.5
"CD8 T","Platelet","CALR","ITGA2B",0.000449368025724962,424.5,0.133463245785408,178,5.75031812169174,9,2.41890962283384,56,0.914895171149689,765,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","HLA-A","LILRB1",0.000455272912173798,663.5,0.0733446880296971,619,1.04618399688212,399,0.831437672666817,767,0.928856662591915,418,0,1114.5
"NK","Platelet","SPON2","ITGB1",0.000467473344650153,463.5,0.364728993750446,24,2.11417806771231,105,2.41391755825373,57,0.902552098749442,1017,0,1114.5
"Naive CD4 T","FCGR3A+ Mono","RPS19","C5AR1",0.0004826180915667,671.1,0.0636357504267616,776,0.893987156893956,560,0.867897487090122,718,0.941946556716691,187,0,1114.5
"Platelet","Naive CD4 T","MYL9","CD69",0.000494392682050151,389.9,0.170666459811274,107,4.37108503768053,24,2.40830475722137,58,0.919936479138284,646,0,1114.5
"NK","NK","HLA-B","KLRD1",0.00050362773585401,388.9,0.100559037845884,335,1.60732593064289,171,1.65530973025834,166,0.944874862329308,158,0,1114.5
"B","DC","HLA-DRA","CD4",0.000504781932524138,616.5,0.0632656476414309,783,1.0125439299771,432,1.77763116372728,132,0.920818095233328,621,0,1114.5
"Naive CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",0.000536656297089868,707.3,0.284558244697916,45,4.68317739023483,17,1.88354777518479,110,0.851027411054663,2250,0,1114.5
"CD8 T","FCGR3A+ Mono","HLA-A","LILRB2",0.000555021041991974,575.3,0.0625079927480077,798,1.17236800070691,293,1.14283609407486,432,0.938102050306852,239,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","B2M","LILRB1",0.000562011143291186,627.5,0.0698069952459008,669,1.08457303813768,371,0.813105806624859,800,0.942133469720899,183,0,1114.5
"Naive CD4 T","Platelet","IL32","ITGB3",0.000590679359867228,482.5,0.186573137733631,90,3.68110533472935,55,1.2734909649902,345,0.912809397332726,808,0,1114.5
"Platelet","DC","APP","CD74",0.00059181741160891,391.7,0.0994874358471392,349,1.69813403585844,152,2.19316392025424,72,0.936185868383977,271,0,1114.5
"NK","DC","B2M","CD1C",0.000618993367290067,411.3,0.0994886345719494,348,2.23569315123533,101,1.26318225134951,353,0.948423318858623,140,0,1114.5
"Memory CD4 T","NK","HLA-E","KLRC1_KLRD1",0.000620505714492284,746.9,0.0817336909713172,519,0.884800220212277,574,0.80439560741479,816,0.917036696750217,711,0,1114.5
"CD14+ Mono","B","S100A8","CD69",0.000639974822225256,386.1,0.115124126761755,243,1.09623697045477,356,2.9924116778614,23,0.941046718714531,194,0,1114.5
"CD14+ Mono","Memory CD4 T","S100A8","CD69",0.00065425254460768,387.7,0.114901652305927,245,1.09526253971951,358,2.90592512817591,26,0.940993039245993,195,0,1114.5
"Platelet","DC","F13A1","ITGA4",0.000660830292086726,708.3,0.183519093330561,92,3.84787600776612,47,1.83037488887669,118,0.855207984485095,2170,0,1114.5
"CD8 T","FCGR3A+ Mono","HLA-C","LILRB2",0.00067153344085506,555.5,0.0607683265237655,829,1.2467981882854,257,1.24201935724064,371,0.940172884041476,206,0,1114.5
"Memory CD4 T","B","LTB","CD40",0.000692030514726811,627.7,0.126662312183645,203,0.882564060357476,577,1.18018218356859,410,0.91157782316899,834,0,1114.5
"Platelet","CD8 T","CLEC1B","KLRB1",0.000694574607349208,799.9,0.300197805913934,38,4.41030596715428,23,1.8285869894746,120,0.826020483030795,2704,0,1114.5
"B","DC","HLA-DPB1","CD4",0.000700368135529259,694.5,0.0605130306609258,836,0.961177927754729,475,1.52164375743344,212,0.911569874107199,835,0,1114.5
"Platelet","FCGR3A+ Mono","HLA-C","LILRA3",0.00071373798288384,431.7,0.0975451705317575,366,1.39939005117177,216,1.44076635492057,253,0.940023302219948,209,0,1114.5
"CD8 T","FCGR3A+ Mono","HLA-B","LILRB2",0.000721564188165033,617.7,0.0603378865074087,841,1.09731050106535,354,1.10327786372621,468,0.9343188519098,311,0,1114.5
"Memory CD4 T","CD8 T","HLA-E","CD8A",0.000730184928875352,757.5,0.068026181784661,693,0.732859744661109,843,0.869096733726303,713,0.928557042115092,424,0,1114.5
"DC","Platelet","FBLN2","ITGB3",0.000736643144218529,1006.5,0.916824873306416,1,4.54892438416519,19,1.46609514160303,241,0.762879586126308,3657,0,1114.5
"CD14+ Mono","CD8 T","CD14","ITGB2",0.000756542696253818,608.3,0.083842704448161,488,0.912786244347797,526,1.61312407131784,181,0.916179165778072,732,0,1114.5
"Platelet","B","APP","CD74",0.000777143471865445,399.1,0.0965757435705154,374,1.64978278718306,165,2.55545707689186,48,0.935292820257315,294,0,1114.5
"Memory CD4 T","CD8 T","HLA-C","CD8A",0.000783656184481643,728.1,0.0653818151621072,740,0.727333845919498,855,0.873479992140514,707,0.93899688143185,224,0,1114.5
"Platelet","Memory CD4 T","F13A1","ITGA4",0.000783850017503567,749.7,0.158317631141736,125,3.80851202992784,50,1.90704190974506,103,0.84582037192663,2356,0,1114.5
"CD8 T","NK","B2M","CD247",0.000806839678944211,466.5,0.0595417402215051,860,1.49833953318726,191,1.65964210929143,164,0.966614705198934,3,0,1114.5
"CD14+ Mono","CD8 T","S100A8","ITGB2",0.000830568639412297,463.9,0.0707237210867326,661,1.08589321940198,367,2.95124657580878,25,0.945766137300027,152,0,1114.5
"B","FCGR3A+ Mono","RPS19","C5AR1",0.000835380727566734,706.7,0.0633235992705279,782,0.877140678013561,582,0.777187336445695,866,0.941811962213494,189,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","CD99","PILRA",0.000884739714605805,714.9,0.0670412167114438,712,1.04349510968517,401,1.10105756902114,471,0.909449763982105,876,0,1114.5
"DC","Platelet","IL16","CD9",0.000900553470141761,464.3,0.155863122044399,131,4.09045593631194,33,2.79569050227756,33,0.903012163538308,1010,0,1114.5
"CD14+ Mono","NK","S100A9","ITGB2",0.000907165605350269,350.1,0.0949424320768729,389,1.47943529807605,198,3.62190690696225,10,0.96099423114062,39,0,1114.5
"B","B","LTB","CD40",0.00091545693149606,709.5,0.11942860809371,222,0.821502998663034,680,0.923673612966247,649,0.909178983225084,882,0,1114.5
"CD14+ Mono","CD8 T","S100A8","CD69",0.00092065837793868,472.7,0.0899995524744372,432,0.98619216865998,457,2.74341221915036,38,0.93383476842196,322,0,1114.5
"NK","DC","SPON2","ITGB2",0.000944403188665671,414.7,0.109316589935131,276,1.63774806012932,169,1.82228503969859,121,0.929895792294704,393,0,1114.5
"B","NK","HLA-E","KLRC1_KLRD1",0.00097398503949214,859.3,0.0721837650231719,638,0.736769368350967,834,0.761382790402531,893,0.912186045497645,817,0,1114.5
"CD14+ Mono","FCGR3A+ Mono","CD14","ITGB2",0.00100236765407996,424.3,0.122287658142993,213,1.18013672737675,289,1.89832511688085,106,0.929579450892611,399,0,1114.5
"CD8 T","FCGR3A+ Mono","B2M","LILRB2",0.00102975460612991,568.7,0.057685666862829,903,1.31637402768101,240,1.12856471704477,450,0.949005499624562,136,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","HLA-A","LILRB2",0.0010412089383832,674.9,0.0576717222586391,905,1.00393679268141,440,0.940038560474183,631,0.935722418286729,284,0,1114.5
"CD14+ Mono","Naive CD4 T","S100A8","CD69",0.00107029119664948,424.1,0.102146393216593,323,1.03939492810248,408,2.84627970774653,30,0.937640205473859,245,0,1114.5
"B","DC","HLA-DRB1","CD4",0.00107618485638216,729.9,0.0605328315569425,835,0.924195188733912,512,1.3928517559286,277,0.908087158725251,911,0,1114.5
"CD14+ Mono","B","TNFSF13B","HLA-DPB1",0.00112427498718965,469.1,0.0713168366785837,651,1.20844367715724,274,2.29237207243332,62,0.937846185601058,244,0,1114.5
"B","DC","HLA-DPA1","CD4",0.00112427498718965,751.3,0.0591793421866489,866,0.90077073648391,543,1.3489268679435,314,0.907559390312793,919,0,1114.5
"NK","CD14+ Mono","SPON2","ITGB2",0.00112615396852116,414.1,0.106937501999959,288,1.6233051929272,170,2.02810319453394,87,0.929175188453552,411,0,1114.5
"B","CD8 T","HLA-DRA","LAG3",0.00116145838957741,508.7,0.162847514053206,121,1.17068330347729,294,2.01287108341871,89,0.907125710653364,925,0,1114.5
"Platelet","DC","CALM3","KCNQ1",0.00116704338037835,711.9,0.171720951155265,105,1.74923608908049,143,1.76410574005034,138,0.860754918985028,2059,0,1114.5
"Platelet","CD8 T","MYL9","CD69",0.00116704338037835,420.1,0.150371486664651,143,4.31788227823803,26,2.3054372686252,61,0.915148457942563,756,0,1114.5
"CD14+ Mono","CD8 T","S100A9","ITGB2",0.00124540092392588,516.7,0.0559381835166296,938,1.07288857439657,376,3.03530533016046,21,0.949776664327246,134,0,1114.5
"NK","NK","B2M","KLRD1",0.001260912897437,382.3,0.0910148897054715,423,1.84900154910118,130,1.62555479643528,178,0.956175667420333,66,0,1114.5
"Memory CD4 T","CD14+ Mono","ANXA1","FPR1",0.00129256988783472,744.3,0.079367287898827,546,0.767007295495501,778,1.2819072728658,338,0.906069249487271,945,0,1114.5
"CD14+ Mono","CD14+ Mono","CD14","ITGB2",0.00129942337133644,552.7,0.0933536552854689,407,0.978926454077345,462,1.73963661745339,140,0.92021388396033,640,0,1114.5
"B","CD14+ Mono","HLA-DRA","CD4",0.00136957068970574,678.9,0.0550343464241321,956,0.955045456847233,480,1.9260556058684,101,0.915585317433692,743,0,1114.5
"Platelet","CD14+ Mono","GP1BA","ITGAM_ITGB2",0.00137066193482922,559.1,0.145690170364437,147,4.10954285412954,32,1.69132152044225,151,0.888683831327268,1351,0,1114.5
"CD14+ Mono","CD14+ Mono","S100A8","ITGB2",0.00139119506215981,426.1,0.0787464803561845,551,1.15203342913152,306,3.07775912194434,20,0.948456807944985,139,0,1114.5
"CD14+ Mono","CD14+ Mono","S100A8","CD36",0.00140576242260705,476.3,0.245437595606486,55,1.32115185491749,236,3.23787262018355,15,0.905528382782537,961,0,1114.5
"CD14+ Mono","CD14+ Mono","S100A9","ITGB2",0.00141309172069619,471.3,0.062283700599561,799,1.13902878412612,318,3.16181787629601,18,0.952278402952445,107,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","B2M","LILRB2",0.00141309172069619,654.9,0.0548899961221685,962,1.04232583393696,403,0.921706694432226,652,0.947789954470767,143,0,1114.5
"CD14+ Mono","CD14+ Mono","S100A9","CD36",0.00142045155747777,452.9,0.194126285409655,80,1.30814720991208,242,3.32193137453522,12,0.91223832964979,816,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRB1",0.00142045155747777,730.3,0.0677694098931366,698,0.960899266520495,476,0.721362531346703,963,0.929568122366098,400,0,1114.5
"NK","NK","B2M","CD247",0.00142496357579595,442.5,0.061623671857509,814,1.69606098073914,153,1.78988412829793,130,0.96716482856101,1,0,1114.5
"CD8 T","NK","HLA-A","KIR3DL2",0.00148808012528331,686.9,0.108493444188996,280,1.04528294664152,400,0.908359299344602,668,0.905141006915077,972,0,1114.5
"Naive CD4 T","NK","B2M","CD247",0.00160650009299907,600.5,0.0536139018150513,987,0.935371580585637,495,1.21579963621122,393,0.964880571979527,13,0,1114.5
"CD8 T","NK","B2M","KIR2DL3",0.00162284278740463,737.1,0.108461674294241,281,1.08471994527534,370,0.741969546356924,931,0.904112421712005,989,0,1114.5
"CD14+ Mono","NK","HLA-B","KLRD1",0.00162284278740463,556.9,0.0757111239086141,585,1.09995757972819,351,1.09392274179835,474,0.936999301139847,260,0,1114.5
"NK","Platelet","SELPLG","ESAM",0.0016260865815258,773.3,0.141841279868373,160,3.50934188071494,69,1.87643409190023,111,0.84289316537931,2412,0,1114.5
"NK","NK","SPON2","ITGAM",0.00165625102642963,751.9,0.232926190091811,62,1.65609418669801,161,2.02634882517503,88,0.84677045529373,2334,0,1114.5
"CD14+ Mono","DC","TNFSF13B","HLA-DPB1",0.00166416156566349,398.3,0.0873919688562394,454,1.47128926715894,201,2.4936636366997,53,0.943513512684622,169,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRB2",0.00168109278332506,733.1,0.0532878206995215,996,0.918652062319779,518,0.829963419154069,770,0.936369921424486,267,0,1114.5
"FCGR3A+ Mono","Platelet","SELPLG","ESAM",0.00168677971912098,664.3,0.208605688521532,76,3.6674074985004,58,1.66310329856502,162,0.866779934622216,1911,0,1114.5
"CD8 T","NK","B2M","KLRC1",0.00168954896737422,850.3,0.0725559629221054,631,0.902712472114491,542,0.719447550010628,967,0.903749842011945,997,0,1114.5
"NK","FCGR3A+ Mono","CD99","PILRA",0.00169308708301783,446.9,0.108355342362746,283,1.40925282055721,214,1.6545383334005,167,0.927370984834154,456,0,1114.5
"CD14+ Mono","NK","B2M","KLRD1",0.00169803914608172,702.3,0.073503111690679,616,0.722964486392704,870,0.816091033124044,792,0.951473636880773,119,0,1114.5
"B","FCGR3A+ Mono","HLA-DRA","CD4",0.00170656342184101,704.5,0.0530947062531978,999,0.941496402413932,487,1.73316620134097,142,0.914188368548651,780,0,1114.5
"CD8 T","Platelet","TGFB1","ITGB3",0.00170768840954814,930.9,0.088293530542277,444,3.56018940091405,67,1.34464033709319,318,0.825727435362208,2711,0,1114.5
"B","FCGR3A+ Mono","HLA-C","LILRA3",0.00174969985457464,747.3,0.0760991003195261,578,0.817298076682549,692,0.704871556603092,1004,0.932630015908614,348,0,1114.5
"CD8 T","FCGR3A+ Mono","HLA-C","LILRA1",0.00174969985457464,915.5,0.0544585790666689,973,0.862735046567985,604,0.766230304360673,882,0.903257142071403,1004,0,1114.5
"CD8 T","CD14+ Mono","ANXA1","FPR1",0.0017671967138421,797.9,0.0741785248723438,600,0.716393177147826,880,1.22214172615007,389,0.903152349207742,1006,0,1114.5
"DC","Platelet","CALR","ITGA2B",0.00178057153535633,415.1,0.139942753731049,165,5.76956283215334,8,2.26919832786502,65,0.916722726328941,723,0,1114.5
"CD8 T","Platelet","IL16","CD9",0.00178209584021241,521.1,0.12641368660488,205,4.02987328357811,38,3.02926873329618,22,0.893446688397798,1226,0,1114.5
"B","CD14+ Mono","HLA-DPB1","CD4",0.00180261035115731,755.1,0.0526398640766716,1010,0.903679454624864,540,1.67006819957455,160,0.90578845367624,951,0,1114.5
"CD8 T","Platelet","SELPLG","ESAM",0.0018125196037172,992.5,0.0874376931466375,452,3.38054067183149,81,1.33029238973989,321,0.80814832386445,2994,0,1114.5
"NK","CD14+ Mono","SPON2","ITGAM",0.00181257745641604,762.1,0.227894297084406,66,1.64866349817838,166,1.97575448348804,95,0.845348229947363,2369,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","RPS19","C5AR1",0.00182052880217503,772.5,0.0617423217726937,813,0.791800747536531,731,0.69919229928344,1012,0.941115147557979,192,0,1114.5
"CD8 T","Platelet","HSP90AA1","ITGB3",0.0018433255362404,520.5,0.144007914151624,149,3.69905303473806,54,1.46613286592978,240,0.901465033157066,1045,0,1114.5
"CD14+ Mono","NK","LYZ","ITGAL",0.00185679317629046,603.9,0.0562267077390015,933,1.1132299778523,334,2.78604470172533,34,0.921394633410025,604,0,1114.5
"CD8 T","CD8 T","HLA-A","CD8B",0.00186594894341784,843.1,0.0523098232585789,1017,0.689882309902774,934,0.817739145168375,789,0.931703418041214,361,0,1114.5
"DC","CD8 T","HLA-DQA1","LAG3",0.00187771436744003,550.3,0.302653277255022,37,1.63818270986106,168,1.90138195370092,105,0.889763821933127,1327,0,1114.5
"CD14+ Mono","NK","S100A8","CD69",0.0018843688295786,536.5,0.075847094991384,582,0.924204874434744,511,2.56800832940133,46,0.928349074369389,429,0,1114.5
"Platelet","FCGR3A+ Mono","CD99","PILRA",0.00189025770563084,444.7,0.105450654479331,296,1.38353735461701,217,1.80678917408923,127,0.926450551551504,469,0,1114.5
"B","CD14+ Mono","HLA-DRB1","CD4",0.00193105558433857,789.9,0.0526570887382616,1008,0.866696715604048,599,1.54127619806971,204,0.902102497024754,1024,0,1114.5
"Platelet","FCGR3A+ Mono","F13A1","ITGA4",0.00194436477184808,801.5,0.136949252285036,170,3.77513522085809,51,1.77758018628152,133,0.836127471722404,2539,0,1114.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGB3",0.00195143544679144,934.1,0.791220400455418,2,4.19376758952673,31,1.57862432110783,189,0.786382959929742,3334,0,1114.5
"Memory CD4 T","FCGR3A+ Mono","HLA-B","LILRB2",0.00195950876149441,825.5,0.0517968086906162,1027,0.831443401135258,660,0.74586545965689,923,0.929477447025267,403,0,1114.5
