"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Naive CD4 T","NK","B2M","KLRD1",8.30304653304059e-05,522.9,0.0797957084895844,537,1.10374290961223,354,1.06052132462788,511,0.953356990601876,97,0,1115.5
"Platelet","Platelet","F13A1","ITGB1",8.38825519107222e-05,523.9,0.382625296023374,20,4.22380185967532,31,2.32569314460542,58,0.886822244079613,1395,0,1115.5
"CD14+ Mono","CD14+ Mono","S100A8","ITGB2",0.000101490427719691,431.9,0.0784556609557572,559,1.14832663476961,323,3.07205145328651,20,0.948276551638085,142,0,1115.5
"Platelet","CD8 T","PF4","CXCR3",0.000112490242561777,531.7,0.222771094909711,64,5.99025067301115,7,3.77052027671221,8,0.884630005238533,1464,0,1115.5
"CD14+ Mono","CD14+ Mono","S100A8","CD36",0.00011329174509701,466.7,0.244464222479233,54,1.33695945261106,226,3.26018852526637,16,0.907583472243368,922,0,1115.5
"CD14+ Mono","NK","HLA-B","KLRD1",0.000118917318918087,556.1,0.0763013401262,577,1.10956279093548,348,1.09808256418857,481,0.937216716915066,259,0,1115.5
"CD14+ Mono","NK","S100A8","CD69",0.000126307831457034,536.5,0.0755503334147946,584,0.92984178170398,517,2.56959956996871,45,0.928949048961521,421,0,1115.5
"CD14+ Mono","CD14+ Mono","S100A9","CD36",0.000127840138979017,445.1,0.194895071603914,79,1.3250431320237,233,3.34860449285828,13,0.914178715178637,785,0,1115.5
"Platelet","Platelet","TLN1","ITGB3",0.000134759521603262,539.7,0.300860500626687,38,4.46867980132654,22,2.22962136030968,68,0.884900237639378,1455,0,1115.5
"NK","Platelet","CALR","ITGA2B",0.000153250148806473,319.9,0.214264031088252,71,6.16606433543632,2,2.7857366993731,37,0.93118748444888,374,0,1115.5
"B","NK","HLA-B","KLRD1",0.00015833323842363,579.5,0.0735976332762295,611,1.05450340567203,400,1.08383626046637,494,0.936146876431547,277,0,1115.5
"CD14+ Mono","DC","CD14","ITGB2",0.000168973767925853,554.7,0.0968603854712469,370,0.995517932192982,454,1.5252387459147,215,0.921003528470376,619,0,1115.5
"NK","FCGR3A+ Mono","SPON2","ITGB2",0.000171631085030435,347.7,0.139782413944539,166,1.8278103745223,133,2.17771074289593,73,0.937607663525025,251,0,1115.5
"Memory CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",0.000180412609237323,559.3,0.460127087930728,11,5.07672789635332,16,2.14758101635893,75,0.879903218599275,1579,0,1115.5
"CD14+ Mono","CD8 T","S100A8","ITGB2",0.000188966401761551,458.9,0.0717507056316648,633,1.09332948394968,370,2.96790952129125,24,0.946041284446314,152,0,1115.5
"CD14+ Mono","CD14+ Mono","CD14","ITGB2",0.000205965926671289,555.3,0.0938808350362366,393,0.975093857718723,480,1.7253305032038,144,0.919859419491162,644,0,1115.5
"Naive CD4 T","NK","HLA-B","KLRD1",0.000217405729964351,618.3,0.0710573880736836,651,1.00277281983868,446,0.978456967158859,584,0.93508898500795,295,0,1115.5
"Platelet","Memory CD4 T","MYL9","CD69",0.000226841974656863,373.5,0.193980376310896,81,4.39042121183855,23,2.34400593574784,56,0.922079098286143,592,0,1115.5
"B","FCGR3A+ Mono","CD52","SIGLEC10",0.000232855082181963,623.5,0.0881289089867353,437,1.07537210098773,384,0.960791558783372,597,0.922534637928295,584,0,1115.5
"CD14+ Mono","DC","S100A8","CD68",0.000234624489557545,528.1,0.0705388278062916,661,1.07131755797984,387,2.81561279413842,33,0.928014463731109,444,0,1115.5
"Platelet","B","MYL9","CD69",0.000235274067772073,377.9,0.189497600707982,82,4.37856267124633,24,2.40289916043139,54,0.921235002466857,614,0,1115.5
"CD14+ Mono","B","TNFSF13B","HLA-DPB1",0.000239279325633881,473.1,0.0697015756929754,671,1.21281757760583,273,2.29233234254373,60,0.937758610565912,246,0,1115.5
"CD14+ Mono","Platelet","S100A9","CD68",0.000245468185856216,466.5,0.0700279289764275,667,1.15092565509587,320,3.36541113460652,12,0.939773740019633,218,0,1115.5
"Platelet","CD8 T","SNCA","LAG3",0.000252754319411561,698.1,0.567620127542365,7,3.47322607274964,84,2.08614506390201,80,0.850839570710597,2204,0,1115.5
"CD14+ Mono","FCGR3A+ Mono","LYZ","ITGAL",0.000272333835689215,500.3,0.0690158513482021,681,1.22275124845238,268,2.68093141752901,40,0.929742302919832,397,0,1115.5
"B","NK","B2M","KLRD1",0.000284544194141233,620.5,0.0759587743272343,580,0.858033432570116,611,0.890828374568391,687,0.952249015132907,109,0,1115.5
"Naive CD4 T","Platelet","IL16","CD9",0.000291562160102922,581.3,0.107825154478212,287,4.07732884547934,42,2.76020129798973,38,0.885994427817298,1424,0,1115.5
"Platelet","Platelet","CALM3","MYLK",0.000300158717260739,525.5,0.375751594379341,21,3.31993634945193,89,2.12354797399946,77,0.889316774379781,1325,0,1115.5
"Platelet","Platelet","CALM3","GP6",0.000310293338585785,576.7,0.374677298014365,22,3.12703790285521,90,1.99761730872889,88,0.880477784638948,1568,0,1115.5
"NK","FCGR3A+ Mono","HLA-C","LILRA3",0.000325004902249303,394.1,0.105945393254678,295,1.63221094914213,169,1.52409470337234,216,0.942959133903834,175,0,1115.5
"CD14+ Mono","CD8 T","CD14","ITGB2",0.000364797649361363,602.5,0.085857617883539,463,0.920096706898792,531,1.62118857120853,181,0.91650421623448,722,0,1115.5
"CD14+ Mono","Platelet","LGALS1","ITGB1",0.000369878318269619,522.1,0.0924306383662926,403,1.20851327664133,277,1.97888057052472,91,0.916372336531007,724,0,1115.5
"Platelet","NK","CLEC1B","KLRB1",0.000375873843362896,685.3,0.472975803771624,10,4.54432077260317,20,1.96454986946618,96,0.851768174783199,2185,0,1115.5
"Naive CD4 T","Platelet","IL32","ITGB3",0.000418201484161412,465.7,0.185045665199587,89,3.96797974271289,50,1.29950444575938,332,0.915668712147506,742,0,1115.5
"Platelet","DC","APP","CD74",0.000442541892320304,374.5,0.102220498780166,319,1.77905532180779,136,2.24790725794921,65,0.938519692955517,237,0,1115.5
"CD14+ Mono","DC","S100A9","ITGB2",0.000459171602100004,463.3,0.0645325881033984,756,1.15683438865651,317,2.96037566358932,25,0.952828114491882,103,0,1115.5
"NK","NK","HLA-B","KLRD1",0.00047053683006892,386.3,0.101357542052208,324,1.61981747150412,171,1.65969174129283,163,0.945070427705112,158,0,1115.5
"Platelet","NK","GP1BA","ITGAM_ITGB2",0.000476692829706295,468.7,0.215585428985067,70,4.20144697379371,33,1.91394470834089,104,0.902573273291569,1021,0,1115.5
"CD14+ Mono","CD14+ Mono","S100A9","ITGB2",0.000499825914371499,472.3,0.0625474824276328,788,1.13641031418225,329,3.16046742087841,19,0.952120961142398,110,0,1115.5
"Platelet","Naive CD4 T","MYL9","CD69",0.000533168506327726,405.7,0.168705052384746,108,4.32355896368927,27,2.24969771930131,64,0.916913754610159,714,0,1115.5
"CD8 T","Platelet","IL32","ITGB3",0.00054794418299224,335.1,0.283528899237756,43,4.32187504596091,28,1.8834891584395,109,0.930749344460052,380,0,1115.5
"Memory CD4 T","CD8 T","HLA-A","CD8A",0.000557800338602171,678.9,0.0700151338566218,668,0.782321513894426,744,0.948799391427857,615,0.937514893678264,252,0,1115.5
"B","DC","HLA-DRA","CD4",0.000557800338602171,619.7,0.0625903568966411,786,1.01556598474524,442,1.78612390580384,133,0.92082774172758,622,0,1115.5
"Naive CD4 T","FCGR3A+ Mono","RPS19","C5AR1",0.000572138930503778,667.7,0.0624964038674924,790,0.903567987501105,552,0.883631954968705,697,0.942352449012115,184,0,1115.5
"Platelet","B","APP","CD74",0.000582309941701508,378.5,0.0993437886295144,342,1.73228423959893,142,2.60892996812201,43,0.937690967319442,250,0,1115.5
"CD8 T","FCGR3A+ Mono","HLA-C","LILRA3",0.000630695834485233,435.3,0.0990047863618898,349,1.44367233967356,206,1.36232128667348,305,0.94110935981981,201,0,1115.5
"NK","Platelet","SPON2","ITGB1",0.000642290591667225,513.5,0.314687105193361,32,1.96046154765264,115,2.27972902265622,61,0.892712243160633,1244,0,1115.5
"DC","Platelet","FBLN2","ITGB3",0.000683043149187906,974.3,0.916568527672622,1,4.84482912052194,18,1.51451145248039,222,0.76999441524753,3515,0,1115.5
"Memory CD4 T","NK","HLA-B","KLRD1",0.000706320972626409,526.1,0.0801115338210094,531,1.18715512405887,293,1.133139428886,455,0.938635190852648,236,0,1115.5
"Memory CD4 T","NK","HLA-E","KLRC1_KLRD1",0.000736836553123518,725.5,0.082703461278022,494,0.905211352376431,549,0.819403486258702,775,0.9177655234679,694,0,1115.5
"B","FCGR3A+ Mono","RPS19","C5AR1",0.000745746202291238,706.5,0.061991492545834,800,0.875501980161463,599,0.785120422345518,833,0.942131717732625,185,0,1115.5
"Memory CD4 T","Platelet","IL32","ITGB3",0.00074674898985153,348.7,0.265494469853124,50,4.25706909276175,30,1.8206062913234,121,0.928601138323319,427,0,1115.5
"Platelet","FCGR3A+ Mono","HLA-C","LILRA3",0.000752440820255117,429.5,0.0973754952167081,365,1.3994133445054,214,1.44809662292726,249,0.940647843569959,204,0,1115.5
"Memory CD4 T","NK","B2M","KLRD1",0.000772993509785734,445.7,0.08424625164932,476,1.38874666158231,218,1.29478573263507,338,0.954548973428762,81,0,1115.5
"CD14+ Mono","NK","GNAI2","S1PR5",0.000802304329789447,815.5,0.133531060403671,180,1.10774599678759,349,1.26005066050303,369,0.858636090152336,2064,0,1115.5
"Platelet","CD8 T","CLEC1B","KLRB1",0.000802922383338181,810.9,0.297081769997373,40,4.34717826854794,25,1.80486998678775,124,0.81995144400243,2750,0,1115.5
"B","DC","HLA-DPB1","CD4",0.000805782550874005,700.7,0.0598870729160816,846,0.96450167545864,492,1.52561387642117,214,0.911589432686112,836,0,1115.5
"Memory CD4 T","B","LTB","CD40",0.000825012772060649,634.7,0.125157988658709,207,0.885163651129582,584,1.17989644806032,417,0.91109517992364,850,0,1115.5
"NK","DC","B2M","CD1C",0.000836880352464702,417.1,0.0987929062446455,351,2.2153369530611,103,1.25655228900659,375,0.948399188594728,141,0,1115.5
"CD14+ Mono","NK","B2M","KLRD1",0.000844608400873988,693.7,0.0739151601099046,599,0.727164525424645,854,0.815788635093806,782,0.951625118808708,118,0,1115.5
"CD14+ Mono","CD8 T","S100A9","ITGB2",0.000863528075774707,510.7,0.057202067320516,906,1.08141316336232,378,3.05632548888315,22,0.950043080456601,132,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","HLA-A","LILRB1",0.00087469833447712,652.3,0.0738484098207412,603,1.06349972463554,391,0.83661812620604,754,0.929707736997662,398,0,1115.5
"Naive CD4 T","Platelet","CALR","ITGA2B",0.000882046417739812,626.3,0.0748307080134563,588,5.75159370620946,13,2.11941440811019,78,0.888853634613288,1337,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRA3",0.000890061512490591,552.9,0.0869822627048209,450,1.11708564089914,343,0.956015649031104,601,0.937417624754142,255,0,1115.5
"NK","DC","SPON2","ITGB2",0.000909331760224432,408.9,0.111032588741087,266,1.65589188756513,163,1.83221327019795,117,0.930523418140611,383,0,1115.5
"DC","Platelet","IL16","CD9",0.0009234597675496,464.9,0.155216990851498,130,4.17531664384937,34,2.83396506186064,32,0.903140782410631,1013,0,1115.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGB3",0.000928546353757522,904.1,0.788282821901366,2,4.48627141459953,21,1.61868369151922,182,0.791551329759647,3200,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","B2M","LILRB1",0.000937450765460681,617.3,0.0701100736108142,665,1.10069691729968,358,0.822251832277552,770,0.942863014281163,178,0,1115.5
"Platelet","Memory CD4 T","F13A1","ITGA4",0.00094463704864617,766.1,0.154038439826134,131,3.77722158591532,67,1.85867438499041,113,0.840488751730562,2404,0,1115.5
"Platelet","DC","F13A1","ITGA4",0.000966131020161463,716.7,0.183414654402787,92,3.82297001320707,63,1.7900535036888,132,0.85184464736152,2181,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","CD52","SIGLEC10",0.00102090220662832,658.3,0.0864999612350577,456,1.04948154786674,406,0.864863487168153,718,0.921865360846348,596,0,1115.5
"CD14+ Mono","B","NRG1","HLA-DPB1",0.00103684356200779,634.3,0.194236153783635,80,1.05903260784848,396,1.69511806661696,152,0.885897938624897,1428,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","HLA-A","LILRB2",0.0010559013321757,674.7,0.0577169405258809,893,0.999368235183465,450,0.936040086167006,630,0.935613891222086,285,0,1115.5
"Memory CD4 T","CD8 T","HLA-E","CD8A",0.00107375720666359,787.1,0.0671851879592245,717,0.702568277595479,896,0.840574621396398,746,0.927625010031532,461,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","CD99","PILRA",0.00108579472315329,736.5,0.06575876275035,734,1.03032993458084,426,1.06481507284932,509,0.908687169467858,898,0,1115.5
"CD14+ Mono","FCGR3A+ Mono","CD1D","LILRB2",0.00108924799665416,996.1,0.128855140162207,191,1.09556834235574,365,1.21241927980808,401,0.810267029886554,2908,0,1115.5
"CD8 T","NK","HLA-B","KLRD1",0.00108924799665416,428.1,0.0928081243974002,401,1.44571365531586,205,1.47610835374689,239,0.942737803458376,180,0,1115.5
"B","B","LTB","CD40",0.00109793995710631,717.7,0.117746791400442,228,0.821557371090394,685,0.912702568357031,660,0.908591807401932,900,0,1115.5
"Memory CD4 T","CD8 T","HLA-C","CD8A",0.00112877904745367,750.7,0.0646877383331394,755,0.700818863434915,905,0.847938017658793,738,0.938223065996231,240,0,1115.5
"CD14+ Mono","FCGR3A+ Mono","GRN","TNFRSF1B",0.0011476125421636,535.5,0.111639731457768,263,1.23343694351758,260,1.79079984852984,131,0.90823482962587,908,0,1115.5
"Platelet","DC","CALM3","KCNQ1",0.00114974830804806,705.7,0.172556011688891,104,1.73759150208078,140,1.74689067743131,136,0.860120900208049,2033,0,1115.5
"NK","CD14+ Mono","SPON2","ITGB2",0.00115469321716506,412.7,0.107617083047255,288,1.63546781309087,168,2.03230502748705,85,0.929506633030812,407,0,1115.5
"NK","NK","B2M","KLRD1",0.00116587735170205,378.9,0.091621048321516,408,1.86101367397933,126,1.63031474749546,179,0.956335025676856,66,0,1115.5
"B","DC","HLA-DRB1","CD4",0.00117955971276216,732.9,0.0605889648468651,828,0.924617156128741,524,1.39196565720341,284,0.907941474424535,913,0,1115.5
"CD14+ Mono","NK","LYZ","ITGAL",0.00118603368025924,591.3,0.0569208210137582,914,1.1319824668966,334,2.79935870385076,36,0.923182898446972,557,0,1115.5
"Memory CD4 T","NK","B2M","CD247",0.0012056263234165,509.1,0.0568843962499237,917,1.2316781221242,261,1.46116942149564,245,0.966035275622765,7,0,1115.5
"B","NK","HLA-E","KLRC1_KLRD1",0.00121221442970731,853.1,0.0727847210621299,621,0.751635594411437,803,0.747626510793406,918,0.91281409816979,808,0,1115.5
"B","DC","HLA-DPA1","CD4",0.00121221442970731,749.9,0.0590321332358026,865,0.906277108982853,545,1.35808957479675,306,0.907817361367316,918,0,1115.5
"CD14+ Mono","DC","S100A9","CD68",0.00126596289485026,559.9,0.0562359177009276,926,1.05940123739248,395,2.90402876173033,28,0.933258883206133,335,0,1115.5
"Platelet","CD8 T","MYL9","CD69",0.00127537323914208,442.7,0.146124998875842,145,4.26382666726658,29,2.13950807987992,76,0.911273905613284,848,0,1115.5
"Memory CD4 T","DC","B2M","CD1C",0.00129354274983251,494.5,0.0908408296251677,413,1.74306994066407,139,0.921023274146206,654,0.94630675729707,151,0,1115.5
"FCGR3A+ Mono","Platelet","SELPLG","ESAM",0.001328039538829,622.1,0.21309818490843,72,3.96927021839275,49,1.72322203032444,147,0.873444952292174,1727,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRB1",0.00135014444919182,721.1,0.0682293433957457,696,0.98199707417603,471,0.735756752436976,938,0.930497831824664,385,0,1115.5
"NK","NK","B2M","CD247",0.00138211262216718,439.1,0.0618639751386088,803,1.70394513452123,149,1.79669843635603,127,0.967385382084137,1,0,1115.5
"CD8 T","NK","B2M","KLRD1",0.00148583464352037,402.1,0.0884975797889946,434,1.66099308795676,160,1.50055323564434,230,0.955605055529766,71,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","B2M","LILRB2",0.00149253915188797,656.9,0.0547952076244163,957,1.03656542784761,417,0.921673792238517,651,0.947725974373619,144,0,1115.5
"NK","NK","SPON2","ITGAM",0.00155294516035537,730.9,0.234969111782763,60,1.68416990747922,155,2.04385174547445,83,0.849074071496204,2241,0,1115.5
"Memory CD4 T","CD14+ Mono","ANXA1","FPR1",0.0015640537556601,753.9,0.0782239833933485,562,0.764381439256417,782,1.28539372372368,344,0.905612863784733,966,0,1115.5
"Memory CD4 T","Platelet","IL16","CD9",0.00158269591855983,484.1,0.143179367657164,156,4.15042754301078,36,2.84596718370371,30,0.899552022468073,1083,0,1115.5
"CD14+ Mono","Platelet","CD14","ITGB1",0.0016535772995738,620.7,0.274520432761741,47,1.30008759228049,241,1.97275449837297,94,0.878686804689177,1606,0,1115.5
"CD14+ Mono","Platelet","TGFB1","ITGB3",0.00166816061010842,745.7,0.119124348342743,224,3.96027135633221,53,1.64704159807558,171,0.852984135524065,2165,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","RPS19","C5AR1",0.00169794446778364,768.3,0.0605649124594655,830,0.796204080793512,719,0.71135392199441,982,0.941493795093049,195,0,1115.5
"Naive CD4 T","NK","B2M","CD247",0.00170660743176771,600.9,0.0538793193987943,983,0.946674370154124,502,1.22690501348844,391,0.965133525432307,13,0,1115.5
"B","FCGR3A+ Mono","HLA-C","LILRA3",0.00175933078194483,737.1,0.0763352843918825,574,0.827865041436978,675,0.707939443951933,989,0.933476512480047,332,0,1115.5
"NK","CD14+ Mono","SPON2","ITGAM",0.0017690669952793,758.1,0.216246641446725,69,1.65610427734895,162,1.9749414640245,93,0.843676299048213,2351,0,1115.5
"DC","Platelet","CALR","ITGA2B",0.0017690669952793,414.5,0.140449209279463,162,5.94664709021334,8,2.27925059303508,62,0.916360460604583,725,0,1115.5
"B","CD14+ Mono","HLA-DRA","CD4",0.00178617663532297,694.7,0.0534477249594173,992,0.951612529391618,498,1.92754796243051,102,0.914877084559852,766,0,1115.5
"CD14+ Mono","Platelet","CALR","ITGA2B",0.00180372716228207,504.3,0.10227026007843,317,5.83315877372185,11,2.22030910360748,69,0.90337322716096,1009,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRB2",0.00180425519878996,734.5,0.053325304694457,994,0.917865584723954,533,0.835178712397942,756,0.936342145556779,274,0,1115.5
"CD14+ Mono","B","TNFSF13B","CD40",0.00181927704564929,805.7,0.166588957217961,112,0.993579824129631,457,1.65904576185621,164,0.852018710704627,2180,0,1115.5
"NK","FCGR3A+ Mono","HLA-A","LILRB1",0.00185067377258692,491.7,0.0861987218072898,459,1.39964880505841,213,1.26561921032838,364,0.934595880465252,307,0,1115.5
"CD8 T","DC","B2M","CD1C",0.00186652142060466,443.3,0.0954249407002149,384,2.01531636703852,112,1.12679077715547,460,0.947543827900354,145,0,1115.5
"B","FCGR3A+ Mono","HLA-DRA","CD4",0.00186868642530154,705.9,0.0529468949096745,1001,0.948109182385427,501,1.74453299382534,137,0.914509775750709,775,0,1115.5
"CD14+ Mono","FCGR3A+ Mono","CD14","TLR1",0.0018824691290754,1046.7,0.20658642360674,75,0.988823053705616,461,1.52386118928454,217,0.780167111891016,3365,0,1115.5
"Naive CD4 T","DC","B2M","CD1C",0.0018824691290754,593.5,0.0860419094952147,461,1.45806618869399,201,0.686758866139011,1031,0.944911091850768,159,0,1115.5
"B","CD8 T","HLA-DRA","LAG3",0.00188742936874082,531.3,0.157352445662243,126,1.14460399543067,325,1.99907747888323,87,0.903913285527721,1003,0,1115.5
"CD14+ Mono","Platelet","TLN1","ITGB3",0.0018985173019047,854.5,0.114330800680443,240,3.95258801095342,55,1.53255474872247,208,0.825764287274561,2654,0,1115.5
"CD14+ Mono","Platelet","SELPLG","ESAM",0.00191466634366932,936.5,0.0897770458188237,422,3.67302394486338,79,1.40892630426524,272,0.817508229114193,2794,0,1115.5
"Naive CD4 T","Platelet","HSP90AA1","ITGB3",0.00193091665961625,700.3,0.0949813891926238,387,3.75556898841563,70,1.12109807440031,464,0.884622852330707,1465,0,1115.5
"NK","Platelet","SELPLG","ESAM",0.00196925475459675,743.5,0.138587726911233,168,3.7902786384934,65,1.92938814551061,99,0.847695926749065,2270,0,1115.5
"Naive CD4 T","FCGR3A+ Mono","HLA-C","LILRA3",0.00200307059055382,715.7,0.078572826515987,556,0.888646913573312,580,0.696757605954584,1015,0.93436794242997,312,0,1115.5
"CD8 T","CD8 T","HLA-B","CD8A",0.00201295739556959,614.3,0.073226218532295,615,0.876485700292115,598,1.11575571861118,467,0.936201988760948,276,0,1115.5
"CD14+ Mono","Platelet","VCAN","ITGB1",0.00201370158253662,940.5,0.206828637686016,74,0.98242315765829,469,1.26143557649711,368,0.82447131153037,2676,0,1115.5
"NK","FCGR3A+ Mono","CD99","PILRA",0.00201370158253662,453.7,0.107140893483945,291,1.39843987910422,215,1.63035968214247,178,0.927019713504763,469,0,1115.5
"CD14+ Mono","CD8 T","LGALS3","LAG3",0.00203056809118682,820.9,0.21743733002471,68,0.982395240117839,470,1.5523280781917,202,0.848658282560187,2249,0,1115.5
"DC","CD8 T","HLA-DQA1","LAG3",0.00203913322051028,571.7,0.294099569443175,41,1.621687035473,170,1.88890535094717,107,0.885985302613826,1425,0,1115.5
"Memory CD4 T","FCGR3A+ Mono","HLA-B","LILRB2",0.00204285227881928,818.1,0.0521059162027191,1019,0.834973890324164,658,0.760027488489445,895,0.929599443611827,403,0,1115.5
"CD8 T","CD8 T","HLA-A","CD8A",0.00206297874673431,567.3,0.0760797693094688,579,0.956425183115079,495,1.16405913188645,433,0.939904307314734,214,0,1115.5
"CD8 T","CD8 T","HLA-A","CD8B",0.00209346558862096,844.9,0.0521141615765896,1018,0.685855191520486,933,0.81484921617764,786,0.931270344792547,372,0,1115.5
"NK","CD8 T","SPON2","ITGB2",0.00209907953090573,443.3,0.0984199425840846,353,1.58047066227094,173,1.92816309549178,101,0.92652306206984,474,0,1115.5
"NK","FCGR3A+ Mono","HLA-B","LILRB1",0.00209907953090573,521.3,0.0843501591485801,474,1.33176772722149,229,1.18715784093531,413,0.931123277810604,375,0,1115.5
"Platelet","CD14+ Mono","GP1BA","ITGAM_ITGB2",0.00211061428818439,592.1,0.145469699705521,148,4.01100991506599,46,1.6442852549986,172,0.88385509970267,1479,0,1115.5
