"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRA3",0.000224427818388653,617.9,0.0867881484323961,510,1.09207193996759,454,0.922911487711621,744,0.93535031964765,282,0,1099.5
"B","NK","B2M","KLRD1",0.000232071120194151,653.1,0.0760713664195347,655,0.893891745962122,664,0.919312879706756,749,0.95282235875301,98,0,1099.5
"B","CD8 T","HLA-DQB1","LAG3",0.000233167361698021,672.5,0.264671054264549,64,1.283315425704,308,1.99850154287411,95,0.870021393387027,1796,0,1099.5
"CD14+ Mono","Platelet","S100A8","CD68",0.000238334487974649,381.7,0.107824138780095,337,1.32036300202761,281,3.46100712564479,13,0.943008905348599,178,0,1099.5
"Memory CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",0.00024194597220091,576.9,0.430027334709805,14,4.77001518534337,18,2.01629202493743,94,0.875106217293672,1659,0,1099.5
"CD14+ Mono","Platelet","S100A9","CD68",0.000243120168227599,419.5,0.0844832965882671,537,1.30371319084869,295,3.52709369470582,12,0.946889261327046,154,0,1099.5
"CD14+ Mono","Platelet","LGALS1","ITGB1",0.000244732365281827,527.1,0.100156149181146,395,1.23068671586211,341,2.03926236051686,90,0.915997150896943,710,0,1099.5
"CD14+ Mono","B","TNFSF13B","HLA-DPB1",0.000266480623568406,509.9,0.0697216198917457,770,1.22082434905887,347,2.20536817818407,76,0.936842736858624,257,0,1099.5
"CD14+ Mono","NK","S100A8","CD69",0.000278815622330861,624.3,0.0692352649358504,777,0.894359550646595,662,2.48601035118959,53,0.923684712803838,530,0,1099.5
"Platelet","B","APP","CD74",0.000295392831562293,348.3,0.109735229691087,327,2.13011972596442,117,2.80857813253028,36,0.945805939320412,162,0,1099.5
"CD14+ Mono","DC","S100A9","CD68",0.000314613496082485,498.9,0.0677939181912385,796,1.18207826490607,382,3.09735278834459,21,0.941075273993703,196,0,1099.5
"Memory CD4 T","NK","HLA-E","KLRC1_KLRD1",0.000316594683117351,728.1,0.0832939750464804,558,0.970668562913779,576,0.882069728557329,797,0.920144223893541,610,0,1099.5
"Platelet","Memory CD4 T","MYL9","CD69",0.000326766495418341,379.9,0.198055441666483,104,4.30267102010105,36,2.55113761698605,49,0.920027803603265,611,0,1099.5
"B","B","LTB","CD40",0.00034539518672153,739.1,0.116136339714295,288,0.850427183491393,725,0.901070082052354,772,0.911705469873885,811,0,1099.5
"Naive CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",0.000345792402448361,668.1,0.321443668735638,39,4.66875270422746,20,1.9300796885117,106,0.858315428125355,2076,0,1099.5
"CD14+ Mono","CD8 T","S100A8","ITGB2",0.000349675124392449,511.9,0.0663436915956727,813,1.09191254806934,456,2.94799435918798,28,0.94580306919307,163,0,1099.5
"NK","FCGR3A+ Mono","HLA-C","LILRA3",0.00036084100060499,409.7,0.106507822660099,344,1.61370189812314,160,1.51799430548122,254,0.941271812877996,191,0,1099.5
"Platelet","NK","CLEC1B","KLRB1",0.000386008101209751,716.9,0.401600046569402,18,4.24609970560844,38,1.90537721052144,110,0.846977798447142,2319,0,1099.5
"DC","CD14+ Mono","HLA-DRB1","CD4",0.000387795238158671,648.9,0.0673164695211055,800,1.16217179508966,399,1.80828757044374,137,0.911976875219762,809,0,1099.5
"DC","CD14+ Mono","ANXA1","FPR1",0.000392490041046105,708.5,0.0773464111748,637,0.852269646820856,719,1.48987839297468,266,0.911246818094944,821,0,1099.5
"B","FCGR3A+ Mono","CD52","SIGLEC10",0.000397230203952843,732.7,0.0829548500485515,563,0.99197006674126,552,0.852586110726723,834,0.919910052353122,615,0,1099.5
"DC","CD14+ Mono","HLA-DPB1","CD4",0.000404426216065417,650.1,0.064666116093017,837,1.15803553040845,402,1.84492454087813,128,0.913369062956526,784,0,1099.5
"DC","CD14+ Mono","HLA-DPA1","CD4",0.000409281217040553,650.9,0.0666057979345824,810,1.16498095300099,397,1.79004293060887,144,0.912249360788385,804,0,1099.5
"Platelet","CD8 T","CLEC1B","KLRB1",0.000440465785619743,749.5,0.362589722661502,28,4.20227323205114,40,1.89967682994424,115,0.840237882017674,2465,0,1099.5
"CD14+ Mono","Platelet","CD14","ITGB2",0.000449823959155092,746.7,0.0663953113698156,812,0.828630877459436,769,1.63555834113507,198,0.909731422220341,855,0,1099.5
"DC","DC","HLA-DRA","CD4",0.000460445072022247,615.9,0.0667175906140121,807,1.1114572177936,435,1.64790020889601,191,0.92278428224821,547,0,1099.5
"Platelet","Platelet","CALM3","GP6",0.000463592341532801,707,0.364431228923343,27,2.72922889940775,101,1.8950345340313,117,0.852906873457437,2190.5,0,1099.5
"CD14+ Mono","CD14+ Mono","S100A9","CD36",0.000465830335910949,480.5,0.166128899821272,139,1.31749172194814,286,3.24660749249986,17,0.909503250320218,861,0,1099.5
"DC","DC","HLA-DRB1","CD4",0.00046854179736009,596.3,0.0751299276906944,669,1.20708924382746,357,1.74252159073298,155,0.916285983602017,701,0,1099.5
"DC","DC","HLA-DPB1","CD4",0.000474002598469801,603.3,0.0721719463404598,732,1.20295297914625,362,1.77915856116737,147,0.917616174475296,676,0,1099.5
"Platelet","Platelet","CALM3","MYLK",0.000475449802390509,708.2,0.360579690393376,30,2.5610020722607,103,1.89235895872608,118,0.852906873457437,2190.5,0,1099.5
"Memory CD4 T","CD8 T","HLA-A","CD8A",0.00047675202611669,745.1,0.0702872216205498,761,0.779238898699762,865,0.932568918687356,736,0.936393120648218,264,0,1099.5
"DC","DC","HLA-DPA1","CD4",0.000485076947486895,599.9,0.0743367680777921,687,1.20989840173879,355,1.72427695089811,160,0.916546350499423,698,0,1099.5
"NK","NK","HLA-B","KLRD1",0.000486163152445161,392.3,0.103187506655871,371,1.64358003914668,150,1.67740573685908,176,0.945683513030028,165,0,1099.5
"Platelet","Platelet","APP","TSPAN15",0.000487505477526482,872.1,0.365275947166644,26,2.07588966891867,119,1.9266930375664,107,0.815472903246776,3009,0,1099.5
"Platelet","NK","GP1BA","ITGAM_ITGB2",0.000487505477526482,490.5,0.207359268732862,91,3.99332962488871,44,1.89179708608454,119,0.898154009352772,1099,0,1099.5
"B","NK","BTLA","CD247",0.000491350621878786,829.7,0.212603416827062,86,1.18949055423806,372,1.65349445559211,188,0.84331244838342,2403,0,1099.5
"B","NK","HLA-E","KLRC1_KLRD1",0.00051367045815046,844.9,0.0729797682876804,714,0.815304390325845,794,0.824581601351044,878,0.915150639695616,739,0,1099.5
"NK","DC","B2M","CD1C",0.000534343541651421,392.5,0.102449433013359,380,2.53018069132888,104,1.44807881493226,295,0.95401921988779,84,0,1099.5
"NK","Platelet","SPON2","ITGB1",0.000564089645032223,530.5,0.330156034715661,36,1.91972796993827,125,2.25378077059695,73,0.889169126863592,1319,0,1099.5
"FCGR3A+ Mono","Platelet","SELPLG","ESAM",0.000591274231001187,594.3,0.206680468520997,93,3.98922871642966,45,1.84670204696271,127,0.877451747936602,1607,0,1099.5
"Platelet","Naive CD4 T","MYL9","CD69",0.000591274231001187,411.7,0.174976419848737,127,4.24480223784354,39,2.40074034995716,61,0.915349657135241,732,0,1099.5
"Platelet","FCGR3A+ Mono","HLA-C","LILRA3",0.000603988759934144,430.9,0.100410494985098,392,1.45241379857111,211,1.53977833965595,235,0.939621060221915,217,0,1099.5
"CD14+ Mono","DC","S100A9","ITGB2",0.00060429422707217,503.1,0.061271589488972,907,1.17888023950746,387,2.93990982162629,29,0.953302429145564,93,0,1099.5
"Platelet","DC","F13A1","ITGA4",0.000605184122036868,679.3,0.174487629400225,128,4.67295213170254,19,1.86661458257292,124,0.860782490676738,2026,0,1099.5
"B","DC","HLA-DRA","CD4",0.00060763286108045,663.9,0.06125468163447,908,1.00079640569949,546,1.78985423647492,145,0.919685255584027,621,0,1099.5
"CD14+ Mono","FCGR3A+ Mono","LYZ","ITGAL",0.000610986235167848,600.9,0.0612096230993026,909,1.15813565731769,401,2.61136680534348,46,0.922738177491351,549,0,1099.5
"DC","Platelet","CALR","ITGA2B",0.000619307812568391,372.3,0.17329407779067,129,6.12386859435619,8,2.39867857099357,62,0.922166531833647,563,0,1099.5
"DC","DC","HLA-DRB5","CD4",0.000621135285985197,604.5,0.087127186101499,507,1.28260254930545,309,1.6408021555424,195,0.90694920729955,912,0,1099.5
"NK","DC","SPON2","ITGB2",0.000634910022412968,430.5,0.10571428116625,350,1.62159476933977,155,1.75680010005851,151,0.929928165339322,397,0,1099.5
"NK","Platelet","CCL4","CCR5",0.000648202783331476,744.9,0.317638237841382,43,1.80927057962346,131,2.31095931800292,68,0.844213729939775,2383,0,1099.5
"CD8 T","FCGR3A+ Mono","HLA-C","LILRA3",0.000654017452374808,458.9,0.0997514783103781,400,1.43498131786739,222,1.37318111229558,352,0.939433999203965,221,0,1099.5
"DC","FCGR3A+ Mono","GRN","TNFRSF1B",0.000670296487322538,576.7,0.111704374910172,316,1.31191276922217,289,1.36998584905024,354,0.911072002177578,825,0,1099.5
"B","CD8 T","HLA-DRA","LAG3",0.000686806852649261,551.7,0.165985279921509,140,1.14956349691917,405,1.94892953945265,102,0.90226886585571,1012,0,1099.5
"Memory CD4 T","Platelet","CALR","ITGA2B",0.000686806852649261,504.7,0.106661353005258,341,5.92947610480465,11,2.26178761782702,72,0.902866531514065,1000,0,1099.5
"CD14+ Mono","FCGR3A+ Mono","GRN","TNFRSF1B",0.000692295600729624,593.1,0.0989745785331583,408,1.19082218058191,369,1.73507954404761,157,0.906047166762126,932,0,1099.5
"DC","CD14+ Mono","HLA-DRA","CD4",0.000692295600729624,663.5,0.0597790094192519,932,1.0665397690558,477,1.71366618860677,166,0.918780018577183,643,0,1099.5
"Memory CD4 T","Platelet","IL16","CD9",0.00069350829671996,459.1,0.155745865464367,166,4.50908090299737,27,2.76238788653504,38,0.904961314866584,965,0,1099.5
"CD8 T","DC","B2M","CD1C",0.000713903804750983,421.7,0.0987507206772766,409,2.31581628015663,109,1.30668618638397,397,0.953205953737003,94,0,1099.5
"B","DC","HLA-DPB1","CD4",0.000718687301567537,747.1,0.0594141431643788,939,0.951440023001983,595,1.51987765426622,252,0.909958679406958,850,0,1099.5
"Memory CD4 T","Platelet","SELPLG","ESAM",0.000720800119450275,844.9,0.108267198578622,334,3.74614569978212,54,1.57327963165409,221,0.838245498201775,2516,0,1099.5
"DC","CD8 T","HLA-DRA","LAG3",0.000722522337153288,523.3,0.180788433769667,122,1.26022430901328,321,1.80697551187374,138,0.905971213363555,936,0,1099.5
"CD8 T","Platelet","IL32","ITGB3",0.000724289852277786,387.3,0.292036624061304,55,3.69094318722588,57,1.81804126231432,136,0.921088911608245,589,0,1099.5
"Memory CD4 T","Platelet","HSP90AA1","ITGB3",0.000727745718013818,635.3,0.127395537490056,248,3.27867426289033,76,1.33916377859914,373,0.886696253370581,1380,0,1099.5
"Memory CD4 T","Platelet","CALM1","PTPRA",0.000749828433923979,787.3,0.070249965637216,763,0.969371488534448,578,1.09983241764778,549,0.90563315606671,947,0,1099.5
"B","DC","HLA-DQA1","CD4",0.000756025505717469,642.1,0.0977435797674991,415,1.17997494497005,385,1.88024460392978,122,0.894209490458407,1189,0,1099.5
"Platelet","NK","HLA-E","KLRC1_KLRD1",0.000763220943698878,472.9,0.106605872446665,342,1.32181855784134,279,1.55814081515249,228,0.928752953084831,416,0,1099.5
"Memory CD4 T","NK","B2M","CD247",0.000777764015072973,583.9,0.0542654600938873,1085,1.13498406640736,418,1.42830235337508,307,0.964693412073081,10,0,1099.5
"B","DC","HLA-DQB1","CD4",0.000785112109181969,658.9,0.0976733670268895,416,1.13454833448432,419,1.83942623989638,131,0.89249982406844,1229,0,1099.5
"CD14+ Mono","Platelet","S100A9","CD36",0.000786142854718498,512.5,0.150362014679081,180,1.27102051036251,313,3.36932900719817,14,0.905314845094379,956,0,1099.5
"Memory CD4 T","CD14+ Mono","ANXA1","FPR1",0.000786142854718498,851.5,0.0674653769118017,799,0.740313361355308,956,1.22732056451391,454,0.905562211822914,949,0,1099.5
"B","DC","HLA-DRB1","CD4",0.000786142854718498,786.7,0.0589157562942385,956,0.90930054460381,640,1.41319527881485,319,0.906477731582435,919,0,1099.5
