"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",6.25158708270289e-07,210.1,0.257701890268009,33,1.79151849166479,10,3.80926922365982,3,0.957052753866118,53,0,951.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",1.24569964444514e-06,213.3,0.201114421583055,63,1.77120747231707,12,3.88835521081581,1,0.960119834174922,39,0,951.5
"DC","DC","GAS6","AXL",2.82773018117496e-06,1212.3,0.850164398813666,1,2.68762889737428,1,0.580784796221021,1006,0.591998411702751,4102,0,951.5
"CD14+ Mono","CD14+ Mono","S100A8","CD68",9.90062956980767e-06,233.7,0.195775955947364,70,1.52363099302086,37,3.7751042807759,4,0.951036146152596,106,0,951.5
"CD14+ Mono","Naive CD4 T","S100A8","CD69",1.65503038666301e-05,345.9,0.10935228184194,300,1.01658047353376,237,2.798588432051,22,0.937200635474289,219,0,951.5
"CD14+ Mono","B","S100A8","CD69",2.30233741590849e-05,303.3,0.127469828657035,194,1.08996823358833,187,2.97814158749838,16,0.941563713246561,168,0,951.5
"CD14+ Mono","CD14+ Mono","S100A9","CD68",2.51472458801105e-05,239.3,0.15278649333645,134,1.50331997367314,41,3.85419026793189,2,0.954512480900832,68,0,951.5
"B","B","BTLA","CD79A",3.83303110003355e-05,550.5,0.458046204147924,6,1.48680992014523,45,2.48418555810688,32,0.860671514795436,1718,0,951.5
"CD14+ Mono","NK","S100A8","ITGB2",3.83303110003355e-05,236.5,0.14313820843811,149,1.53657842138212,34,3.65135607128606,6,0.958987348664382,42,0,951.5
"CD14+ Mono","NK","S100A9","ITGB2",4.24563667942403e-05,262.7,0.111707205432319,285,1.5162674020344,40,3.73044205844205,5,0.961921766699814,32,0,951.5
"CD14+ Mono","FCGR3A+ Mono","CD14","ITGB2",5.09587448365307e-05,369.9,0.122246932454991,218,1.08462148799295,194,1.78932352671134,74,0.926196703985288,412,0,951.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","ITGB2",6.71940411688273e-05,291.1,0.108112918853354,309,1.27744835260629,101,3.13541599457656,10,0.95309901321609,84,0,951.5
"NK","NK","SPON2","ITGB2",6.77564051489339e-05,250.1,0.178945686465513,91,2.00384397895764,6,2.51968707909193,30,0.94125781191914,172,0,951.5
"DC","CD8 T","SCT","ADRB2",7.05588088318439e-05,992.9,0.486969513440651,5,2.05431015586169,5,0.972084691998583,418,0.701350849232585,3585,0,951.5
"DC","CD8 T","HLA-DQA1","LAG3",9.8301535860222e-05,424.3,0.314627013829252,19,1.62561390333313,21,1.95849529304317,53,0.892885281548501,1077,0,951.5
"CD14+ Mono","NK","CD14","ITGB2",9.90584797880758e-05,286.7,0.161851211531871,116,1.34375155676878,81,2.30526360342083,35,0.93523305916269,250,0,951.5
"Naive CD4 T","NK","B2M","KLRD1",0.000101130761115663,448.3,0.0854467801735231,484,0.993458975024032,258,0.960251967206575,432,0.950017120798277,116,0,951.5
"CD14+ Mono","CD14+ Mono","S100A8","ITGB2",0.000102179826416654,351.1,0.0853248121223871,485,1.10885349630462,171,3.0032006054664,14,0.947515460462887,134,0,951.5
"B","FCGR3A+ Mono","FCER2","ITGAX_ITGB2",0.000102646376937716,519.9,0.166939055221782,109,1.14482135793556,157,1.48626507623128,159,0.885120020261775,1223,0,951.5
"NK","DC","CCL4","CCR1",0.000103933995871164,678.9,0.273058268934393,26,1.48173096792457,46,1.95364030402931,54,0.821951572723903,2317,0,951.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","ITGB2",0.000113157270254357,324.1,0.084372943940129,495,1.25713733325857,109,3.21450198173256,8,0.956435597478631,57,0,951.5
"NK","NK","GZMA","F2R",0.000115831758256251,533.1,0.391195952213303,10,1.69143689674458,18,1.93242034066849,56,0.86661168606571,1630,0,951.5
"CD14+ Mono","Memory CD4 T","S100A8","CD69",0.000116027300634811,305.7,0.126252075295104,197,1.08503554637394,192,2.89578526523591,18,0.941299071966639,170,0,951.5
"NK","CD14+ Mono","SPON2","ITGAM",0.000128598133731026,618.7,0.235589715496669,45,1.64203142342523,20,1.9063018951279,58,0.842119213028482,2019,0,951.5
"CD14+ Mono","NK","S100A8","CD69",0.000131373372248729,402.5,0.0915277839246688,423,0.944379750687771,300,2.61714633324895,27,0.931756314834355,311,0,951.5
