"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Platelet","CD14+ Mono","PF4","LRP1",1.37653514165561e-07,506.5,0.519382499921235,7,6.14848191473582,5,3.87475277787321,4,0.888864219594277,1380,0,1136.5
"Platelet","DC","PF4","CXCR3",7.01338260502289e-06,416.5,0.346786866276617,26,6.18958933105977,3,4.08147769924402,1,0.908189475339062,916,0,1136.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",8.02244519593433e-06,641.9,0.72576481693625,2,6.6815936396916,1,2.58332425981744,47,0.862631272806245,2023,0,1136.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",1.16160529047893e-05,277.9,0.214448259268684,67,1.84604806792317,131,3.85772403791686,5,0.958403102465464,50,0,1136.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",1.27109855009101e-05,284.1,0.168907220571841,111,1.8328528242386,134,3.96155137803652,2,0.961249590251318,37,0,1136.5
"Naive CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",1.30925414526004e-05,713.9,0.286465950828839,42,5.00013948910711,16,1.91923417588581,109,0.850663779002028,2266,0,1136.5
"Naive CD4 T","Platelet","CD40LG","CD9",1.78779174584238e-05,566.1,0.265247113386388,48,4.11922283807993,39,2.89163414384429,28,0.880023708143119,1579,0,1136.5
"Memory CD4 T","Platelet","CD40LG","CD9",1.85611149141359e-05,448.1,0.424626573748619,17,4.27303614090132,36,3.06167647890328,18,0.902729642022011,1033,0,1136.5
"NK","NK","SPON2","ITGB2",4.38595774301245e-05,320.1,0.16266241680566,121,2.0207525123116,112,2.56602006588896,48,0.942355575360112,183,0,1136.5
"CD14+ Mono","CD14+ Mono","S100A8","CD68",4.67839255246401e-05,313.5,0.158501299050199,129,1.54356833155533,186,3.78872448397628,8,0.95194174986742,108,0,1136.5
"Platelet","Platelet","F13A1","ITGB1",4.95185776825513e-05,456.1,0.443502295938511,15,4.5630284228608,23,2.52441954647356,50,0.901936868891914,1056,0,1136.5
"FCGR3A+ Mono","Platelet","LGALS1","ITGB1",4.99499299058814e-05,467.1,0.107023615671328,300,1.39950897678323,220,1.63216612914627,180,0.926359350984556,499,0,1136.5
"FCGR3A+ Mono","NK","HLA-B","KLRD1",7.97875165326284e-05,537.3,0.0798167055423394,548,1.22127247387852,286,1.11798162418284,477,0.938057069155458,239,0,1136.5
"FCGR3A+ Mono","NK","B2M","KLRD1",8.73379813251286e-05,517.5,0.0790002639841454,558,1.20501298557106,301,1.0832600204368,496,0.952695749673093,96,0,1136.5
"CD14+ Mono","CD14+ Mono","S100A9","CD68",9.27033402224955e-05,323.9,0.124841367194557,221,1.53037308787077,188,3.89255182409593,3,0.955209726225141,71,0,1136.5
"Platelet","CD8 T","PF4","CXCR3",9.80781578362112e-05,526.5,0.218732493272019,66,6.03458047840274,7,3.80388950803898,7,0.887084015110131,1416,0,1136.5
"Platelet","Platelet","TLN1","ITGB3",0.000103408449899464,493.7,0.352905633516843,23,4.62254871244292,21,2.29799427925943,64,0.894372584066428,1224,0,1136.5
"Naive CD4 T","NK","B2M","KLRD1",0.000107807029137635,547.9,0.0775582894096128,582,1.10995529230344,363,1.01850268865217,553,0.95227891960979,105,0,1136.5
"Platelet","Memory CD4 T","PF4","CXCR3",0.000123884187501606,533.5,0.213665594308651,68,6.02844703542526,8,3.80834478641503,6,0.885904867876543,1449,0,1136.5
"NK","FCGR3A+ Mono","SPON2","ITGB2",0.000132821858891803,351.5,0.138324489274043,174,1.87202750856684,127,2.16693304892186,78,0.937792421557485,242,0,1136.5
"Platelet","Platelet","TGFB1","ITGB3",0.000135057797583091,461.9,0.311100835974057,35,4.54773248154274,24,2.24681605436574,70,0.902469655834683,1044,0,1136.5
"CD14+ Mono","NK","S100A8","ITGB2",0.000141729004063157,328.1,0.118955046600418,246,1.49855649386144,196,3.61389762207054,10,0.95830837384465,52,0,1136.5
