"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"NK","NK","SPON2","ITGB2",1.1797620843846e-07,326.1,0.16677489915401,144,2.07953261434168,154,2.5639491192431,57,0.944103651515156,166,0,1109.5
"NK","FCGR3A+ Mono","SPON2","ITGB2",3.38862335401825e-07,349.7,0.145356094451836,192,1.94854367860248,163,2.26683295548975,79,0.940364003912533,205,0,1109.5
"Platelet","CD14+ Mono","PF4","LRP1",2.30720746079304e-06,528.3,0.422767962723245,20,6.54549056634209,6,3.92772111796067,4,0.881435995167266,1502,0,1109.5
"Platelet","DC","PF4","CXCR3",3.50613067407215e-06,377.7,0.410355463623991,23,6.74007341867223,4,4.32870346551516,1,0.916215779926813,751,0,1109.5
"NK","Platelet","CALR","ITGA2B",3.89032898040519e-06,316.9,0.1934140062313,103,6.8372661468478,2,2.84377775755485,36,0.933023240822885,334,0,1109.5
"NK","DC","SPON2","ITGB2",5.81830986925928e-06,426.9,0.108773226613304,341,1.72481733200711,187,1.85463553557573,135,0.931696558053833,362,0,1109.5
"Memory CD4 T","Platelet","CD40LG","CD9",6.31730150074374e-06,408.5,0.45022773698476,15,4.93684636844388,28,3.28618623175182,15,0.910715611561251,875,0,1109.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",6.45106560242601e-06,558.5,0.749179046660285,2,7.21083041974149,1,2.7153528152902,45,0.875811607655084,1635,0,1109.5
"NK","CD14+ Mono","SPON2","ITGB2",8.12472779189112e-06,429.5,0.104838328202456,366,1.70075305007141,190,2.06196068039506,95,0.930514795001177,387,0,1109.5
"NK","FCGR3A+ Mono","HLA-C","LILRA3",8.66331946279519e-06,454.5,0.10197245328327,392,1.5123192844965,222,1.40051848351884,301,0.937277426035582,248,0,1109.5
"NK","DC","B2M","CD1C",8.7743862098979e-06,427.5,0.101896658153063,393,2.31766554632432,137,1.30228564751621,361,0.948713439532417,137,0,1109.5
