"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Platelet","Memory CD4 T","PF4","CXCR3",5.48919206203415e-05,520.7,0.223836137236525,60,5.79531692191984,5,3.80589608387938,3,0.88473333762082,1447,0,1088.5
"CD14+ Mono","CD14+ Mono","S100A8","CD68",6.47534378146573e-05,308.9,0.153617709187962,121,1.35379745279594,219,3.65330165377669,7,0.950826038460463,109,0,1088.5
"Memory CD4 T","Platelet","IL32","ITGB3",6.54009670383497e-05,358.3,0.26058311853864,43,3.98178172031564,36,1.79937355446728,121,0.924502401955715,503,0,1088.5
"CD14+ Mono","CD14+ Mono","S100A9","CD68",6.67115659708957e-05,317.3,0.122361019682888,198,1.34392722718315,224,3.71940291595908,5,0.954457896449063,71,0,1088.5
"CD14+ Mono","NK","S100A8","ITGB2",8.41683122198524e-05,309.9,0.120385718942195,206,1.40973511007028,198,3.54323108166369,9,0.958371497268565,48,0,1088.5
"CD14+ Mono","NK","CD14","ITGB2",8.73736120285237e-05,364.1,0.144239367075103,136,1.25945932354837,264,2.26431560376123,60,0.935285764381274,272,0,1088.5
"Platelet","Platelet","TLN1","ITGB3",8.84216307503025e-05,475.5,0.386422026077644,18,4.44081742703866,20,2.34636416107907,58,0.894176547208531,1193,0,1088.5
"Memory CD4 T","NK","B2M","KLRD1",9.15494254397385e-05,483.7,0.0778708886453119,538,1.25091836928073,267,1.16360355608294,408,0.94985020033231,117,0,1088.5
"Memory CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",9.9713418243831e-05,573.7,0.476754552513349,8,4.79180042088639,14,2.07782820269658,76,0.874959813407456,1682,0,1088.5
"CD14+ Mono","NK","S100A9","ITGB2",0.000101299188657843,340.5,0.095890762874225,370,1.3998648844575,202,3.60933234384608,8,0.961468651304572,34,0,1088.5
"Memory CD4 T","DC","B2M","CD1C",0.000108898079464349,466.9,0.0898308557212842,415,1.76927911517546,135,0.986841040450963,557,0.94757968247922,139,0,1088.5
"Memory CD4 T","Platelet","IL16","CD9",0.000109222538274226,462.7,0.149920255942775,125,4.08375189569082,27,2.84638292591786,24,0.900493064782736,1049,0,1088.5
"Platelet","CD8 T","SNCA","LAG3",0.000118573357345129,604.7,0.597877305174576,6,3.72128570325017,46,2.19202873805716,64,0.868880907068227,1819,0,1088.5
"Memory CD4 T","Platelet","SELPLG","ESAM",0.000121506915317503,824.9,0.123936658703865,190,3.55426797921098,66,1.44572296045577,226,0.831140712999085,2554,0,1088.5
"Memory CD4 T","NK","HLA-B","KLRD1",0.000127668415437297,587.7,0.075329720148273,575,1.04435593877698,376,0.982487759789619,566,0.932656653554167,333,0,1088.5
"NK","Platelet","CALR","ITGA2B",0.000129958011249378,329.7,0.21019711367839,66,5.8190440176407,4,2.6333529729781,39,0.927202853576117,451,0,1088.5
"NK","FCGR3A+ Mono","SPON2","ITGB2",0.000144230471066517,338.7,0.13436869865589,167,1.86660014095192,132,2.14214307791039,70,0.937513646288825,236,0,1088.5
"CD14+ Mono","NK","S100A8","CD69",0.000147690573977041,541.1,0.0762638661278863,559,0.838697480631872,592,2.51569395166823,44,0.928241847582815,422,0,1088.5
"Platelet","Platelet","TGFB1","ITGB3",0.000148355773350777,481.9,0.2890155052532,35,4.15165922354243,23,2.1467642551422,69,0.894135814852604,1194,0,1088.5
"Platelet","Memory CD4 T","MYL9","CD69",0.000148355773350777,368.9,0.198703899921089,69,4.08841247415805,25,2.47092806945859,49,0.920185854783053,613,0,1088.5
"B","FCGR3A+ Mono","CD52","SIGLEC10",0.000151470853772673,615.7,0.0901835709933353,411,1.00733469163333,408,0.949365797094324,595,0.921438216330869,576,0,1088.5
"CD14+ Mono","CD14+ Mono","S100A8","ITGB2",0.000152748003822472,449.7,0.0742253972783607,596,1.01060115702502,407,2.95368765923434,19,0.947581487890272,138,0,1088.5
"Platelet","B","MYL9","CD69",0.000168399351374621,375.1,0.195112227623693,72,4.07872629542492,28,2.47403921309119,48,0.919513443209084,639,0,1088.5
"Platelet","DC","APP","CD74",0.000172727401444457,336.9,0.112745546027259,247,2.01325432899217,118,2.36181908203261,57,0.943217030146375,174,0,1088.5
"Platelet","Platelet","CALM3","MYLK",0.000175458082849536,541.3,0.379604214535794,19,3.50418494912236,72,2.09552041831907,73,0.884315877539617,1454,0,1088.5
"CD14+ Mono","CD8 T","S100A8","CD69",0.000178698054189441,480.1,0.0881388817683375,429,0.89312901758826,518,2.69907920866007,37,0.932914654551099,328,0,1088.5
"CD14+ Mono","NK","HLA-B","KLRD1",0.0001999850228265,627.3,0.0713346552497982,629,0.954607954847187,448,0.946417281314212,601,0.930925060059249,370,0,1088.5
"CD14+ Mono","FCGR3A+ Mono","CD14","ITGB2",0.000201579791642062,457.3,0.112796429109297,246,1.03254384129036,386,1.79597151828913,122,0.927434068356831,444,0,1088.5
"Memory CD4 T","CD8 T","HLA-A","CD8A",0.000204799850894018,613.5,0.0707541922128098,632,0.842846068458976,586,1.01557591965246,528,0.937707634842574,233,0,1088.5
"Platelet","NK","CLEC1B","KLRB1",0.000205647894381161,631.5,0.438928212961089,12,4.61079648165202,15,2.05385320317302,77,0.862689482191302,1965,0,1088.5
"Memory CD4 T","Memory CD4 T","B2M","CD3D",0.000219107204271741,980.3,0.0354213249143471,1556,0.663009588170743,897,0.518313212281901,1352,0.964730544037592,8,0,1088.5
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRA3",0.000219803393080564,585.1,0.0859760082166362,448,0.957518893742637,443,0.914811850871627,641,0.933683906572252,305,0,1088.5
"Platelet","B","APP","CD74",0.000231554323565802,339.3,0.1090831189147,266,1.95889922799927,123,2.61787215811355,40,0.94232618842227,179,0,1088.5
"Memory CD4 T","Platelet","HSP90AA1","ITGB3",0.000238513474637671,553.3,0.130629251205768,178,3.63775591293557,61,1.37887020223012,268,0.895274539227742,1171,0,1088.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","ITGB2",0.000241162707551123,373.7,0.0941426705329666,388,1.18281962781228,294,3.07488699619159,17,0.953180550570205,81,0,1088.5
"CD14+ Mono","CD14+ Mono","CD14","ITGB2",0.000241162707551123,574.7,0.0889326775501471,422,0.860325370503103,560,1.67477218133189,150,0.919017615971809,653,0,1088.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","ITGB2",0.000244878549803715,409.5,0.0749874036201726,583,1.17294940219949,302,3.14098825837398,15,0.956646439555492,59,0,1088.5
"CD14+ Mono","B","TNFSF13B","HLA-DPB1",0.000250538061475492,478.7,0.0684352457760871,658,1.11604342915272,332,2.15517006861129,68,0.936854548772113,247,0,1088.5
"Memory CD4 T","NK","B2M","CD247",0.000252897181049214,500.5,0.0552112233728114,921,1.23364224861464,272,1.47074824239634,214,0.965113010577852,7,0,1088.5
"B","NK","HLA-B","KLRD1",0.000280426832041185,658.7,0.0677173414276425,673,0.873346040202497,539,0.951811496112105,591,0.929233004903758,402,0,1088.5
"Memory CD4 T","Platelet","CALR","ITGA2B",0.000308362823093085,500.9,0.106109601894575,286,5.49871979600466,8,2.10495092063223,72,0.900492518058481,1050,0,1088.5
"NK","FCGR3A+ Mono","HLA-C","LILRA3",0.000325749330673924,395.3,0.105020973386661,290,1.48065101158937,180,1.46487451461282,218,0.9396162344285,200,0,1088.5
"Memory CD4 T","CD8 T","HLA-E","CD8A",0.000336528118812372,702.7,0.0679738062016205,666,0.768379880336115,698,0.92721745898586,628,0.927760287231943,433,0,1088.5
"Platelet","Platelet","CALM3","GP6",0.000337939694825566,592.7,0.372701044582059,21,2.99226701654651,91,1.97332474490111,88,0.875133597499979,1675,0,1088.5
"CD14+ Mono","Naive CD4 T","S100A8","CD69",0.000353744608706476,423.7,0.101372603636809,312,0.953788459458849,449,2.82549439043105,25,0.937161792598035,244,0,1088.5
"CD14+ Mono","FCGR3A+ Mono","LYZ","ITGAL",0.000353744608706476,521.9,0.06566207023848,705,1.09282520850926,342,2.55949925288368,43,0.927834757412152,431,0,1088.5
"CD14+ Mono","CD8 T","S100A8","ITGB2",0.000369055981306178,492.1,0.0654066473215498,711,0.93434816735104,472,2.82347830649938,26,0.944349847652182,163,0,1088.5
"CD14+ Mono","DC","CD14","ITGB2",0.0003716586224777,574.7,0.0911632243799702,404,0.876422645196034,535,1.46101159720321,220,0.919934660579515,626,0,1088.5
"Platelet","CD8 T","CLEC1B","KLRB1",0.000372119974844561,722.5,0.311660496909066,32,4.46169204126743,19,1.91596515014166,94,0.841121877250548,2379,0,1088.5
"Platelet","Naive CD4 T","MYL9","CD69",0.000384000385783312,404.7,0.172298396042899,95,4.01720095792698,33,2.39036520302604,56,0.914790406475663,751,0,1088.5
"Memory CD4 T","CD8 T","HLA-C","CD8A",0.000390291143722353,676.3,0.064815247800379,719,0.756255638090423,718,0.9206414080964,635,0.938381544113481,221,0,1088.5
"CD14+ Mono","DC","TNFSF13B","HLA-DPB1",0.000398501749661172,401.7,0.083260825969619,474,1.36753850774986,214,2.41441376232255,54,0.942412216075249,178,0,1088.5
"B","CD8 T","HLA-DRA","LAG3",0.000402670413444561,490.9,0.162570258048056,109,1.17615249325959,300,1.88222415101257,99,0.909754767367039,858,0,1088.5
"CD14+ Mono","DC","S100A8","ITGB2",0.000404051827774157,442.1,0.0760870664550056,563,1.02669843171795,390,2.73992707510566,33,0.948193309056329,136,0,1088.5
"CD14+ Mono","DC","S100A8","CD68",0.000406849959927293,533.3,0.0701010114960814,639,0.91612077023762,493,2.71271058334673,36,0.928886009020674,410,0,1088.5
"B","CD8 T","HLA-DQA1","LAG3",0.000413155173882966,588.1,0.245207267878613,51,1.38357834257032,205,2.04519123105082,78,0.88185273885469,1518,0,1088.5
"B","CD8 T","HLA-DQB1","LAG3",0.000423841390457139,611.9,0.246771620989033,50,1.3278825110153,231,1.98768795619981,87,0.878146770858799,1603,0,1088.5
"B","DC","HLA-DRA","CD4",0.00042396609742134,596.5,0.0641474278410547,731,0.970239649421851,431,1.64612688061312,155,0.921369088301973,577,0,1088.5
"Memory CD4 T","FCGR3A+ Mono","CD52","SIGLEC10",0.000432737512482416,658.5,0.0877539944558384,433,0.97003948266752,432,0.838878009695282,734,0.920444031435602,605,0,1088.5
"CD8 T","Platelet","IL32","ITGB3",0.000447164841104626,342.1,0.279485881011793,37,4.05024943805098,31,1.88000794796751,100,0.926910327802362,454,0,1088.5
"B","CD8 T","HLA-DQA2","LAG3",0.000462865831380184,821.7,0.224183988588093,59,1.13844167619581,317,1.53756738791683,186,0.837026585538301,2458,0,1088.5
"CD14+ Mono","Platelet","S100A8","CD68",0.000488464996634076,406.7,0.0968547007478743,354,1.05632585834013,365,3.2006846784771,12,0.938850770621426,214,0,1088.5
"CD14+ Mono","Platelet","S100A9","CD68",0.000494995184586864,438.3,0.0771476153839143,547,1.04645563272735,373,3.26678594065949,10,0.943314360873385,173,0,1088.5
"CD14+ Mono","Platelet","LGALS1","ITGB1",0.000498286364372509,439.3,0.108083258389231,271,1.3189257011991,235,2.00696850528252,83,0.923871033614405,519,0,1088.5
"B","CD8 T","HLA-DPB1","LAG3",0.000498386241980382,550.9,0.157393856488346,117,1.1314272163131,323,1.67489415669984,149,0.899315779281392,1077,0,1088.5
"NK","Platelet","SPON2","ITGB1",0.000502357325517773,448.3,0.376278603034563,20,2.23134699439164,104,2.45878127268781,50,0.903866523496624,979,0,1088.5
"CD14+ Mono","CD14+ Mono","S100A9","CD36",0.000518403026762202,445.9,0.198365542153219,70,1.17685943231351,299,3.2611427246005,11,0.914481235107471,761,0,1088.5
"CD14+ Mono","NK","LYZ","ITGAL",0.000525251056316326,541.7,0.0622851710857441,763,1.06729091759683,358,2.72002685254144,35,0.926047058988705,464,0,1088.5
"Platelet","FCGR3A+ Mono","HLA-C","LILRA3",0.000542340398030873,425.1,0.0988622550158846,330,1.3114817137848,237,1.42811297865909,241,0.937878890322487,229,0,1088.5
"CD14+ Mono","CD8 T","CD14","ITGB2",0.000542688157895974,648.1,0.0783665495796461,533,0.784072380829127,668,1.54456282859692,183,0.914184471239156,768,0,1088.5
"Platelet","FCGR3A+ Mono","F13A1","ITGA4",0.00059327734774872,712.9,0.169320821729508,98,3.7121919830161,48,1.83298812550878,110,0.849637316995073,2220,0,1088.5
"CD8 T","FCGR3A+ Mono","HLA-C","LILRA3",0.000603003766471135,446.5,0.0979523410859627,339,1.28648795837655,250,1.29874485951638,321,0.937608985042813,234,0,1088.5
"NK","DC","B2M","CD1C",0.000617140659684595,391.1,0.0979210030160629,341,2.23907394352722,102,1.32751446674461,303,0.949680505254872,121,0,1088.5
"CD14+ Mono","DC","S100A9","ITGB2",0.00064909697231694,482.3,0.0606055843777921,796,1.01682820610516,404,2.80602833728806,27,0.952009799314755,96,0,1088.5
"Memory CD4 T","FCGR3A+ Mono","HLA-A","LILRB1",0.000657292537290691,673.3,0.0741758630063634,597,0.955032250790127,446,0.798417652263169,798,0.927646660222438,437,0,1088.5
"B","CD8 T","HLA-DRB1","LAG3",0.000691546433571752,582.9,0.155749413928503,120,1.08025255552326,351,1.52464153670135,191,0.895538702328464,1164,0,1088.5
"B","DC","HLA-DPB1","CD4",0.00069952146999498,675.5,0.062104908812576,766,0.925514372475357,481,1.43879688630038,234,0.912143829568137,808,0,1088.5
"DC","Platelet","FBLN2","ITGB3",0.000707525107711507,1006.5,0.919780413005003,1,4.54484121042918,18,1.44151836201452,231,0.75415256229477,3694,0,1088.5
"B","FCGR3A+ Mono","FCER2","ITGAX_ITGB2",0.000739266154108848,707.5,0.143396337821959,138,1.06772250509756,357,1.34936877269806,290,0.875521390141457,1664,0,1088.5
"Memory CD4 T","FCGR3A+ Mono","B2M","LILRB1",0.000739357576050885,628.7,0.070147940116225,638,0.998319106005835,413,0.790343092005041,817,0.941168349916223,187,0,1088.5
"B","CD8 T","HLA-DPA1","LAG3",0.000764021032941922,591.9,0.152990271817271,123,1.06171552698494,360,1.48583874468996,208,0.894901905819619,1180,0,1088.5
"NK","CD14+ Mono","SPON2","ITGB2",0.00079048917785321,397.1,0.105941014664729,287,1.69438167016466,145,2.02094374095314,80,0.930178245956132,385,0,1088.5
"CD14+ Mono","CD14+ Mono","S100A9","ITGB2",0.000795274207318349,489.7,0.0591227101703156,829,1.00073093141223,412,3.01978892141674,18,0.951440741506668,101,0,1088.5
"NK","DC","SPON2","ITGB2",0.000833039477896547,397.7,0.108598152636038,269,1.71047894485759,143,1.80718315682446,120,0.930978399404134,368,0,1088.5
"NK","NK","HLA-B","KLRD1",0.000849455582886715,411.9,0.0943691154977249,385,1.47207047941135,183,1.51210721077363,197,0.93939750059735,206,0,1088.5
"NK","Memory CD4 T","SPON2","ITGB2",0.000864733169159455,620.7,0.0618106402548919,775,1.4270343337269,190,1.49026155570224,207,0.910522151054964,843,0,1088.5
"NK","NK","HLA-E","KLRC1_KLRD1",0.000880229784736498,579.3,0.0926573723024102,393,1.10274836117504,339,1.16553358534787,406,0.918034163593596,670,0,1088.5
"Naive CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",0.000887087261573205,736.9,0.266591128224399,41,4.59451715716212,16,1.78608443476238,126,0.839552193140256,2413,0,1088.5
"Platelet","CD8 T","MYL9","CD69",0.000887087261573205,436.3,0.149805641888288,126,3.95654151605639,38,2.26395002125505,61,0.909177756353731,868,0,1088.5
"Memory CD4 T","CD8 T","HLA-B","CD8A",0.000906550590499031,751.5,0.0647285256470977,721,0.67957049317093,851,0.826385563101009,750,0.932131086645672,347,0,1088.5
"NK","NK","B2M","CD247",0.000906550590499031,431.7,0.0601835341208781,808,1.7034370769664,144,1.81142166868999,117,0.966535974087829,1,0,1088.5
"B","NK","B2M","KLRD1",0.000911889507357068,691.5,0.0702686862838499,636,0.741655943210058,739,0.769732113525238,852,0.947346231004398,142,0,1088.5
"NK","NK","B2M","KLRD1",0.00092264280243045,397.9,0.0848839239109507,459,1.7207131976325,140,1.50427698237659,203,0.951864651055309,99,0,1088.5
"Memory CD4 T","B","LTB","CD40",0.000949970379177686,603.7,0.120239939779248,208,0.937165249100725,469,1.18119987692062,394,0.90973439477011,859,0,1088.5
"DC","Platelet","CALR","ITGA2B",0.000973033256430783,410.3,0.147842381904722,130,5.62715038334758,6,2.17807384874224,65,0.914397125738145,762,0,1088.5
"NK","CD8 T","HLA-B","CD8A",0.000995038150144126,483.9,0.0810884960247454,500,1.1072850338053,337,1.35600501408502,282,0.938921095982163,212,0,1088.5
"B","DC","HLA-DQA1","CD4",0.00100513180462499,599.3,0.0967545706773489,356,1.17766549873258,297,1.80909396065136,119,0.896650041188682,1136,0,1088.5
"NK","CD8 T","HLA-A","CD8A",0.00102406298645644,456.3,0.0827064469362368,482,1.17941370835011,295,1.43852505913,235,0.942113536320143,181,0,1088.5
"Memory CD4 T","NK","HLA-E","KLRC1_KLRD1",0.00102406298645644,791.7,0.0765308337509764,555,0.835005145434421,601,0.74910871881083,872,0.910546389181058,842,0,1088.5
"B","DC","HLA-DQB1","CD4",0.00102575775103942,621.5,0.0973718375099997,346,1.12196966717756,329,1.75159068580035,134,0.893352092727404,1210,0,1088.5
"B","DC","HLA-DRB1","CD4",0.00102994839041206,721.9,0.061456040060611,782,0.874339711685519,538,1.28854426630189,328,0.90879918280664,873,0,1088.5
"NK","CD8 T","HLA-A","CD8B",0.00104180037593488,655.7,0.0578648346288372,866,0.885421393136488,524,1.07051033904078,482,0.933233160524162,318,0,1088.5
"NK","CD8 T","HLA-C","CD8A",0.00105376121925072,448.5,0.0791727896594328,518,1.27938775593716,254,1.47070407183759,215,0.943918884028551,167,0,1088.5
"CD8 T","DC","B2M","CD1C",0.00106794828316041,421.9,0.0943271781353395,386,2.03038054383407,115,1.18429573356046,392,0.948779529875657,128,0,1088.5
"NK","CD8 T","HLA-E","CD8A",0.001084144498601,509.1,0.0822972122390483,485,1.03612309607674,380,1.3436423255229,293,0.933911742629282,299,0,1088.5
"B","DC","HLA-DPA1","CD4",0.00109030439466113,737.3,0.0603673300369659,803,0.855802683147201,568,1.2497414742905,344,0.908234939054474,883,0,1088.5
"NK","CD8 T","HLA-E","CD8B",0.00109030439466113,758.1,0.0575785171898176,876,0.742130780863108,738,0.975627605433684,570,0.923874796725724,518,0,1088.5
"NK","CD14+ Mono","ANXA1","FPR1",0.00112152529613816,743.1,0.0752473475959284,576,0.718691883835549,781,1.20182664011717,382,0.907995967390053,888,0,1088.5
"CD14+ Mono","CD14+ Mono","S100A8","CD36",0.00113421210472931,465.7,0.249037317982297,46,1.1867296579263,291,3.19504146241811,13,0.907968745772475,890,0,1088.5
"Platelet","DC","CALM3","KCNQ1",0.00113627548490762,675.1,0.177666126855858,91,1.75467927629182,137,1.76455068557502,130,0.864324110292136,1929,0,1088.5
"B","FCGR3A+ Mono","RPS19","C5AR1",0.00114059841799557,724.9,0.0612456932967589,785,0.788982245909797,659,0.737636004604045,891,0.939568400662043,201,0,1088.5
"NK","CD8 T","HLA-B","CD8B",0.00115345734567703,711.1,0.0567328495732683,893,0.813292718591673,624,0.987990293995803,555,0.929587570724072,395,0,1088.5
"NK","CD8 T","SPON2","ITGB2",0.00117952312529197,439.7,0.0933541191713254,392,1.61812868049069,152,1.89073438821818,96,0.92595751936336,470,0,1088.5
"NK","CD14+ Mono","SPON2","ITGAM",0.00118600734821471,735.7,0.243074084703009,53,1.72802245496605,139,2.01752378145692,81,0.843958677468422,2317,0,1088.5
"DC","Platelet","IL16","CD9",0.00118600734821471,477.9,0.142734627115774,139,4.06882053823469,29,2.77584301448692,31,0.898270775570602,1102,0,1088.5
"Memory CD4 T","FCGR3A+ Mono","HLA-A","LILRB2",0.00119273153915929,684.9,0.0563061498823939,899,0.907752026419776,503,0.899003224150099,658,0.934878194411532,276,0,1088.5
"Platelet","Memory CD4 T","F13A1","ITGA4",0.00121140002043674,764.9,0.142215915462616,140,3.66900107856893,51,1.84887468028312,107,0.83815105690116,2438,0,1088.5
"NK","FCGR3A+ Mono","HLA-B","LILRB2",0.00121950334607259,545.5,0.0645301835568211,723,1.1721909917661,303,1.23943231858266,353,0.936143019850786,260,0,1088.5
"B","CD8 T","HLA-DRB5","LAG3",0.00122579117717451,693.3,0.159018681044447,116,1.01081142756177,406,1.44531792320303,227,0.876987446448946,1629,0,1088.5
"NK","FCGR3A+ Mono","HLA-B","LILRB1",0.00122627082859177,531.7,0.085009933467018,458,1.21947121613645,279,1.13884674669573,428,0.929041279129372,405,0,1088.5
"B","B","LTB","CD40",0.00123306832206469,674.9,0.113803900989382,238,0.879770390490954,533,0.94289637227017,610,0.907450045214439,905,0,1088.5
"Platelet","CD14+ Mono","GP1BA","ITGAM_ITGB2",0.0012371469172963,512.7,0.142054630095652,141,4.54984468284808,17,1.77048007047936,129,0.894613761858337,1188,0,1088.5
"B","Platelet","IL16","CD9",0.00123768969256756,550.3,0.114172036737558,236,4.0094689829181,34,2.80543465052863,28,0.887605916674251,1365,0,1088.5
"NK","FCGR3A+ Mono","CD99","PILRA",0.00124967348710185,432.5,0.104751604106618,295,1.35685248109764,218,1.65277816922013,153,0.928940163147292,408,0,1088.5
"NK","FCGR3A+ Mono","HLA-A","LILRB2",0.00125364186634953,514.1,0.0658177480625508,704,1.24431966631092,269,1.32195236362764,306,0.93947130253343,203,0,1088.5
"Memory CD4 T","FCGR3A+ Mono","CD99","PILRA",0.00125364186634953,777.1,0.0588299761574028,835,0.906646965832587,504,0.993524663763757,550,0.907379632971688,908,0,1088.5
"CD14+ Mono","DC","S100A9","CD68",0.00125364186634953,565.1,0.0558375156927192,908,0.906250544624837,505,2.77881184552912,30,0.934025863704455,294,0,1088.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGB3",0.00125465310829789,930.1,0.729258999145472,3,4.09744986276412,24,1.55234282525325,181,0.780491617925019,3354,0,1088.5
"NK","FCGR3A+ Mono","HLA-A","LILRB1",0.00126056040288494,494.7,0.0867061284401842,441,1.29159989068127,244,1.22136679174071,370,0.932713105762372,330,0,1088.5
"NK","DC","SPON2","ITGA5",0.00126325033288574,855.3,0.2574994645859,45,1.72002456679432,142,1.85583653725607,104,0.80983562247671,2897,0,1088.5
"CD14+ Mono","FCGR3A+ Mono","GRN","TNFRSF1B",0.00127448911181186,547.1,0.10984538485929,263,1.11155786036026,333,1.72137544805241,140,0.90733047739004,911,0,1088.5
"NK","FCGR3A+ Mono","HLA-C","LILRB2",0.00127448911181186,505.3,0.0630056654136203,747,1.34429371389796,223,1.35413137633523,283,0.941353925843842,185,0,1088.5
"NK","FCGR3A+ Mono","HLA-C","LILRB1",0.00128854067505221,478.5,0.0830015835944557,480,1.39157393826831,204,1.2535458044483,341,0.934791339201261,279,0,1088.5
"B","Platelet","HSP90AA1","ITGB3",0.00131088541207246,714.7,0.0900942033840268,413,3.44398343614681,78,1.24076857766617,350,0.876536684158089,1644,0,1088.5
"NK","CD8 T","HLA-C","CD8B",0.00131701561169633,631.3,0.0553925425460339,917,0.985395440723533,423,1.10268935174838,457,0.935296445747641,271,0,1088.5
"NK","FCGR3A+ Mono","B2M","LILRB2",0.0013387003638558,524.9,0.058044151013887,859,1.42083370998725,193,1.23160209018562,360,0.94924350798169,124,0,1088.5
"NK","FCGR3A+ Mono","B2M","LILRB1",0.00134599174291579,486.5,0.0764654483199358,556,1.4681139343576,184,1.13101651829869,433,0.943510798955928,171,0,1088.5
"FCGR3A+ Mono","Platelet","SELPLG","ESAM",0.00142748577588596,641.7,0.218396057309814,64,3.77764994667582,41,1.67885832175708,148,0.867266522698281,1867,0,1088.5
"NK","NK","HLA-A","KIR3DL2",0.001451450733084,600.5,0.112637291548555,248,1.20737873498767,284,1.11454642411546,447,0.906334656765407,935,0,1088.5
"CD8 T","Platelet","IL16","CD9",0.00145614878187503,481.9,0.138826660708098,149,4.06069999029596,30,3.07645419963896,16,0.896995337747139,1126,0,1088.5
"DC","CD8 T","HLA-DQA1","LAG3",0.00148518654139303,528.7,0.295436880947289,34,1.62460503191446,150,1.87814657835267,101,0.891220496852821,1270,0,1088.5
"Memory CD4 T","CD14+ Mono","ANXA1","FPR1",0.00149067686961083,782.7,0.071611788195417,625,0.678689739101366,855,1.17014481453908,405,0.905906493177108,940,0,1088.5
"B","CD14+ Mono","HLA-DRA","CD4",0.00150660275988953,684.1,0.0541367546775581,942,0.901039735496906,511,1.76182712428476,132,0.914999040741915,747,0,1088.5
"NK","FCGR3A+ Mono","SPON2","ITGA4",0.00151460131906935,719.1,0.147463463629722,131,1.61991710919973,151,1.79573621213805,123,0.856484326941855,2102,0,1088.5
"NK","NK","B2M","KLRC1",0.00153074654278191,744.7,0.0721491013504737,622,1.12439283661701,327,0.835855108649312,741,0.905645571391055,945,0,1088.5
"NK","NK","B2M","KIR2DL3",0.00162193597274221,631.5,0.121146600517568,203,1.36599503702509,215,0.874352981864893,695,0.904958891271875,956,0,1088.5
"Memory CD4 T","FCGR3A+ Mono","B2M","LILRB2",0.00164754498134239,663.5,0.0532485942197466,959,0.951038881635484,456,0.890928663891972,670,0.947125456493056,144,0,1088.5
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRB1",0.00166479661071418,737.3,0.0679497114051426,667,0.868441820421575,550,0.703483140707111,961,0.928421105507082,420,0,1088.5
"DC","CD8 T","HLA-DQA2","LAG3",0.00173125081453856,661.7,0.356076705759786,24,1.644737530384,147,1.63248810995343,158,0.866181293747807,1891,0,1088.5
