"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Platelet","CD14+ Mono","PF4","LRP1",1.32654310645911e-06,505,0.422937214150656,14,5.88463063340572,3,3.82197600764059,2,0.884621398373096,1423,0,1083
"Platelet","DC","PF4","CXCR3",9.09639711098086e-06,430,0.315766321749945,31,5.94679083677887,2,4.00932361077475,1,0.900848407120442,1033,0,1083
"Memory CD4 T","Platelet","CD40LG","CD9",1.05647539311698e-05,412.6,0.432148057451346,13,4.25644453258446,28,3.16179383284041,14,0.906362745255569,925,0,1083
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",2.04581595615524e-05,647.6,0.728866395063492,3,5.95314244312563,1,2.51585468834463,45,0.855625039026479,2106,0,1083
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",3.46930472210336e-05,275,0.207763482668041,69,1.60914564971976,162,3.66385770333503,6,0.956870020154289,55,0,1083
"CD14+ Mono","B","S100A8","CD69",3.60427432320741e-05,387.2,0.114186134799022,246,1.01799968066761,398,2.91075357686376,21,0.940316161511627,188,0,1083
"Platelet","Memory CD4 T","PF4","CXCR3",3.63545394121981e-05,499.6,0.238202666545946,59,5.85466343267603,4,3.82067913796011,3,0.887529098543973,1349,0,1083
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",3.73155115149875e-05,282.8,0.159007960979756,122,1.59555206064796,165,3.72118341256217,4,0.960039188465925,40,0,1083
"Naive CD4 T","Platelet","CD40LG","CD9",4.65739515913266e-05,526.4,0.266432451952343,46,4.0872929603275,31,2.9170889202845,20,0.883724966620123,1452,0,1083
"NK","NK","SPON2","ITGB2",4.93094790336344e-05,306,0.162694131815932,113,2.01555558194041,109,2.50010889325402,48,0.942234350041785,177,0,1083
"CD14+ Mono","Memory CD4 T","S100A8","CD69",5.75082865330299e-05,390.2,0.113529558974336,251,1.01499971475367,403,2.88493376395,23,0.940154139062178,191,0,1083
"Memory CD4 T","Platelet","IL32","ITGB3",6.63595785547674e-05,355.4,0.265570710313798,47,4.16631443749628,30,1.8043245349468,121,0.924769791166685,496,0,1083
"Platelet","Platelet","F13A1","ITGB1",7.51502792660637e-05,481,0.417127331628504,16,3.98366457041421,41,2.41667440108075,54,0.893156032812576,1211,0,1083
"CD14+ Mono","CD14+ Mono","S100A8","CD68",7.70193301920591e-05,307.6,0.159328737905002,121,1.36226059053357,221,3.64980125266286,7,0.95104844443185,106,0,1083
"CD14+ Mono","CD14+ Mono","S100A9","CD68",7.93068739759072e-05,319.6,0.121939319722664,213,1.34866700146177,227,3.70712696189001,5,0.954625094338779,70,0,1083
"B","CD8 T","HLA-DQA1","LAG3",9.71370167387143e-05,578.2,0.259360161543543,50,1.39641352471045,210,2.06543700618111,82,0.88317763633335,1466,0,1083
