"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Platelet","CD14+ Mono","PF4","LRP1",1.87753100120655e-06,499.1,0.407741285383807,16,5.49471864793318,3,3.80074598437895,3,0.883446170334731,1417,0,1056.5
"Platelet","DC","PF4","CXCR3",2.19660082607104e-06,427.9,0.318673389483816,31,5.614617208375,1,3.99752974380606,1,0.898200070482592,1050,0,1056.5
"Platelet","Memory CD4 T","PF4","CXCR3",8.7827194709218e-06,503.9,0.239769704930948,55,5.51700932584997,2,3.80753200036007,2,0.884437415812674,1404,0,1056.5
"Memory CD4 T","Platelet","CD40LG","CD9",1.11337089518781e-05,422.5,0.397361035654315,19,3.93208120893494,29,3.15142624097235,10,0.900795351376128,998,0,1056.5
"Naive CD4 T","Platelet","CD40LG","CD9",2.30649842905196e-05,498.9,0.291349962580004,37,3.81325549862161,30,2.95944257059189,16,0.886041876049661,1355,0,1056.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",3.51014211191631e-05,662.3,0.724563639515126,2,5.37259410666567,4,2.41220756601505,50,0.84808934899804,2199,0,1056.5
"CD14+ Mono","B","S100A8","CD69",3.90532672513125e-05,384.3,0.118611927488637,225,0.94954867271977,438,2.96041938864,15,0.939572181888315,187,0,1056.5
"B","B","BTLA","CD79A",4.13891356787052e-05,682.3,0.441442368268855,10,1.49272744617487,182,2.46977368060328,45,0.852831044032645,2118,0,1056.5
"Platelet","Platelet","F13A1","ITGB1",4.71267394311293e-05,469.7,0.437353696211806,11,3.71978338769408,34,2.44438029321295,47,0.892298630229361,1200,0,1056.5
"NK","NK","SPON2","ITGB2",4.91636097092036e-05,297.5,0.173100189499332,99,2.13687112330618,111,2.4923470273428,41,0.940642325073891,180,0,1056.5
"CD14+ Mono","Memory CD4 T","S100A8","CD69",6.07836102643199e-05,384.1,0.118711039160133,224,0.950009922641357,437,2.94556654341383,17,0.939595888658824,186,0,1056.5
"B","CD8 T","HLA-DQA1","LAG3",6.48344027012206e-05,568.7,0.251767213451427,49,1.39496835933297,193,1.9476094449638,89,0.881934944243894,1456,0,1056.5
