"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Platelet","CD14+ Mono","PF4","LRP1",5.60670980879596e-07,488.1,0.444994773628402,11,5.03122187843791,4,3.84119924654953,2,0.884519171276529,1365,0,1058.5
"Memory CD4 T","Platelet","CD40LG","CD9",1.72276156364385e-06,397.1,0.44232021373756,12,3.88285996708289,16,3.22242707924323,11,0.906508135345078,888,0,1058.5
"Platelet","DC","PF4","CXCR3",2.07399159983567e-06,428.1,0.285312569591294,39,5.12657986246946,1,4.02617877454499,1,0.899040068493264,1041,0,1058.5
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",8.29258667080117e-06,636.9,0.728758728871519,2,5.09260877774696,2,2.51443693351104,44,0.853866738210275,2078,0,1058.5
"Platelet","CD8 T","PF4","CXCR3",1.86507179439983e-05,485.1,0.225024915588851,64,5.04648873799619,3,3.83278000769627,3,0.887745530287369,1297,0,1058.5
"Naive CD4 T","Platelet","CD40LG","CD9",3.31644242410925e-05,503.7,0.273988415339838,43,3.69910384046039,24,2.97564837777264,16,0.884141904884763,1377,0,1058.5
"CD14+ Mono","B","S100A8","CD69",3.34576823718054e-05,397.3,0.112084361536296,256,0.926100723613808,453,2.91445216959593,21,0.938990109906381,198,0,1058.5
"NK","NK","SPON2","ITGB2",3.92242244476486e-05,300.7,0.168821278486631,117,2.13891426757646,107,2.49624739938637,46,0.941508153095115,175,0,1058.5
"CD14+ Mono","Memory CD4 T","S100A8","CD69",4.65834502727477e-05,387.5,0.116454130722695,237,0.94708606217289,440,2.94116176664118,20,0.940076459589698,182,0,1058.5
"Platelet","Memory CD4 T","PF4","CXCR3",5.17653355100457e-05,509.9,0.204238417634845,75,5.01887422848268,5,3.79562905542219,4,0.88282466787179,1407,0,1058.5
"Platelet","Platelet","F13A1","ITGB1",5.20285815905308e-05,478.5,0.381517245060566,18,3.7059291862283,23,2.40802774144025,50,0.88994368185003,1243,0,1058.5
"Memory CD4 T","NK","B2M","KLRD1",5.37219239397722e-05,444.7,0.0790563344619321,498,1.42709408559857,194,1.19340924507093,364,0.949859768212181,109,0,1058.5
"B","CD8 T","HLA-DQA1","LAG3",5.78519590647747e-05,547.9,0.262231437986181,47,1.4290861519689,193,1.98231154186824,87,0.885053713145416,1354,0,1058.5
"CD14+ Mono","CD14+ Mono","S100A8","CD68",6.1109586422352e-05,323.9,0.158023331277589,131,1.11806335492537,310,3.46249156678928,7,0.949609285151037,113,0,1058.5
"CD14+ Mono","CD14+ Mono","S100A9","CD68",6.29245964231581e-05,334.9,0.121647331448175,216,1.106762101961,317,3.43932239353831,8,0.953318042662196,75,0,1058.5
"B","CD8 T","HLA-DQB1","LAG3",6.4030084303915e-05,556.9,0.273391702120033,45,1.40852874166754,198,2.06534241173975,79,0.883138481323561,1404,0,1058.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",7.34897058641459e-05,279.5,0.208848940159825,70,1.35810834920404,205,3.49230812580454,5,0.955878261091056,59,0,1058.5
"CD14+ Mono","NK","CD14","ITGB2",8.20353955605568e-05,370.9,0.14298685837227,160,1.12472781670147,305,2.16672822080194,65,0.934496737203535,266,0,1058.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",8.3954050861957e-05,289.7,0.160773197481791,129,1.34680709623967,212,3.46913895255356,6,0.95914547228422,43,0,1058.5
"Memory CD4 T","NK","HLA-B","KLRD1",8.90764371815623e-05,544.9,0.0753428585153082,551,1.18315721620883,271,0.99961895264693,542,0.932268445649302,302,0,1058.5
"Platelet","Platelet","TLN1","ITGB3",8.96289287370143e-05,506.3,0.364288186855179,22,3.5951702571797,31,2.24094696099296,60,0.884727969471663,1360,0,1058.5
"Memory CD4 T","DC","B2M","CD1C",9.23569876680592e-05,466.7,0.088045548161582,412,1.64761999951359,165,0.986466106477484,555,0.946478589985079,143,0,1058.5
"CD14+ Mono","NK","S100A8","ITGB2",9.31920363694475e-05,311.9,0.122990971135666,210,1.26264196535279,232,3.39934884202954,9,0.957573522002067,50,0,1058.5
"B","Platelet","IL16","CD9",9.37743616275157e-05,524.7,0.120672763978957,218,3.58675393628601,32,2.81040504665893,25,0.888091782863009,1290,0,1058.5
"CD14+ Mono","NK","S100A9","ITGB2",9.40331142739761e-05,340.7,0.0946792053420982,359,1.25134071238841,241,3.37617966877857,10,0.960720357793408,35,0,1058.5
"Platelet","CD8 T","SNCA","LAG3",9.88329568789609e-05,585.3,0.632713902959054,5,3.22026225139987,49,2.23058567488505,62,0.86808818440079,1752,0,1058.5
"CD14+ Mono","CD14+ Mono","S100A8","ITGB2",0.00010645973604804,470.1,0.0735321849757394,571,0.838053170448175,552,2.84773915956116,23,0.945804396105782,146,0,1058.5
"Memory CD4 T","Platelet","IL32","ITGB3",0.000114129433734862,366.7,0.26203844011587,48,3.35529778700069,43,1.86110051742442,105,0.919536064038626,579,0,1058.5
"Memory CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",0.000119075613433989,552.1,0.474934526301486,9,4.05015355030488,15,2.14388797203622,66,0.874957022488835,1612,0,1058.5
"NK","Platelet","CALR","ITGA2B",0.000124532141379366,307.3,0.218700953480277,67,4.97874393776851,6,2.76879057223828,28,0.928564758177263,377,0,1058.5
"Platelet","Platelet","TGFB1","ITGB3",0.000135936572808938,477.7,0.30097990447738,36,3.4835284664143,38,2.12489856175125,69,0.892311276136727,1187,0,1058.5
"CD14+ Mono","Naive CD4 T","S100A8","CD69",0.00013752359092918,438.9,0.0976378142740433,331,0.856722760527841,525,2.80922177194132,26,0.934915850461465,254,0,1058.5
"CD14+ Mono","NK","HLA-B","KLRD1",0.000139827117391095,577.7,0.071792766874987,603,1.1035489648059,319,0.969787844633731,570,0.930728621866704,338,0,1058.5
"CD14+ Mono","FCGR3A+ Mono","CD14","ITGB2",0.000151812389636418,471.9,0.111206355027053,263,0.8900549097264,477,1.75953857039035,128,0.926370300826881,433,0,1058.5
"B","CD8 T","HLA-DQA2","LAG3",0.000158772287507241,758.3,0.25070596956952,55,1.22735088315172,249,1.61276302676762,162,0.845807799665804,2267,0,1058.5
"Memory CD4 T","CD8 T","HLA-A","CD8A",0.000159388905695793,567.9,0.0710615447548085,619,0.935997157598274,447,1.07295981883476,466,0.935505301984237,249,0,1058.5
"B","NK","HLA-B","KLRD1",0.000174063451587389,593.1,0.0706372668210229,630,1.07763770726333,336,0.952322048230177,594,0.930203726527603,347,0,1058.5
"CD14+ Mono","FCGR3A+ Mono","S100A8","ITGB2",0.000182511578858277,376.1,0.0956547878380926,351,1.02796905837772,370,2.99215919161795,15,0.952163474463161,86,0,1058.5
"B","CD8 T","HLA-DRA","LAG3",0.000182722366603769,460.7,0.173888687210809,108,1.20960382890883,258,1.80341203116272,118,0.91240855411179,761,0,1058.5
"CD14+ Mono","FCGR3A+ Mono","S100A9","ITGB2",0.000185399362911131,416.5,0.0736356434627041,570,1.01666780541335,375,2.96899001836698,18,0.955693014780003,61,0,1058.5
"Platelet","Platelet","CALM3","MYLK",0.000188446655328934,547.1,0.373060932331681,20,3.06769244912288,56,2.07036574275355,77,0.87823236060854,1524,0,1058.5
"CD14+ Mono","B","TNFSF13B","HLA-DPB1",0.000191284589896681,489.1,0.0699218879073062,642,0.979300417327526,412,1.92787754701639,97,0.936261528052446,236,0,1058.5
"Memory CD4 T","NK","B2M","CD247",0.000197136170790012,493.5,0.0527101867266887,974,1.31206556586102,222,1.46705965466007,203,0.964017044542793,10,0,1058.5
"Memory CD4 T","CD8 T","HLA-E","CD8A",0.000201942778724097,640.3,0.0690946974911051,649,0.869040335694702,509,1.00418176585783,540,0.925514824716576,445,0,1058.5
"NK","FCGR3A+ Mono","SPON2","ITGB2",0.0002155304068945,342.5,0.131298772804887,186,1.90424136060139,124,2.08905774897478,75,0.934190306949111,269,0,1058.5
"B","CD8 T","HLA-DPB1","LAG3",0.000218715951826517,516.1,0.171267749320689,114,1.18374236426,270,1.58383098789522,164,0.902593191371818,974,0,1058.5
