"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Platelet","CD14+ Mono","PF4","LRP1",9.01590230326295e-07,501.6,0.414637376432306,13,5.17974968318545,4,3.8253128135304,3,0.88400444235692,1423,0,1065
"Platelet","DC","PF4","CXCR3",2.03895999905113e-06,430,0.281183039653142,34,5.27639625882472,1,4.01087386195002,1,0.89932023431467,1049,0,1065
"Memory CD4 T","Platelet","CD40LG","CD9",2.38966664485252e-06,426.4,0.432625686000574,11,3.93705711902612,18,3.16066970666206,11,0.9003240221122,1027,0,1065
"Platelet","Memory CD4 T","PF4","CXCR3",8.15254553933978e-06,460.4,0.247662165112924,46,5.2315302078713,2,3.86632331345553,2,0.893426026335159,1187,0,1065
"FCGR3A+ Mono","Platelet","ICAM4","ITGA2B",1.83358171816306e-05,668.4,0.729753239286085,2,5.18822839213551,3,2.42054514105208,50,0.852147338405442,2222,0,1065
"Naive CD4 T","Platelet","CD40LG","CD9",2.60491257801252e-05,566.2,0.258344945486721,40,3.75865927722057,20,2.9495186017928,18,0.87468589509981,1688,0,1065
"B","CD8 T","HLA-DQA1","LAG3",3.22443098071049e-05,566,0.252029458695749,44,1.46316343569715,168,1.97634481146381,86,0.882343254314165,1467,0,1065
"CD14+ Mono","B","S100A8","CD69",3.89591890521056e-05,399.6,0.110770848064063,240,0.920395641494811,471,2.91405445557081,21,0.938375106570793,201,0,1065
"NK","NK","SPON2","ITGB2",3.96697388528055e-05,295.2,0.167315949251225,96,2.23455127848282,97,2.51485569826226,41,0.941972558454429,177,0,1065
"CD14+ Mono","Memory CD4 T","S100A8","CD69",4.06418455243885e-05,393.6,0.113560253683625,232,0.933659774497557,455,2.86080012988227,22,0.939090278849387,194,0,1065
"Platelet","Platelet","F13A1","ITGB1",4.21677094756288e-05,473.8,0.408337788434736,14,3.7284605892187,23,2.45150120450324,47,0.89203685377846,1220,0,1065
"B","CD8 T","HLA-DQB1","LAG3",5.03967226627007e-05,593.6,0.257554295582363,41,1.41356776865825,188,2.029417457197,81,0.878538070387393,1593,0,1065
"Platelet","CD8 T","PF4","CXCR3",5.08916759849886e-05,537.6,0.189272402519197,73,5.15337836667919,5,3.75406964146193,4,0.879931858987658,1541,0,1065
"CD14+ Mono","CD14+ Mono","S100A8","CD68",5.46585435188827e-05,325.4,0.154208404594058,120,1.12176883162703,323,3.468122712606,7,0.950087749723323,112,0,1065
"CD14+ Mono","CD14+ Mono","S100A9","CD68",5.63047674832499e-05,335.4,0.121222847403887,201,1.11165005314057,328,3.46576443550084,8,0.953650225352438,75,0,1065
"Memory CD4 T","NK","B2M","KLRD1",5.68622360782968e-05,460,0.079081149533367,508,1.42991865256646,185,1.12292989230982,407,0.94752376291689,135,0,1065
"Memory CD4 T","Platelet","IL32","ITGB3",5.74241115139917e-05,351.2,0.258960901223079,39,3.55711525757938,36,1.84579867827908,107,0.923233860878878,509,0,1065
"Memory CD4 T","DC","B2M","CD1C",6.57678760975481e-05,451,0.0907734023338767,404,1.76407061759294,123,1.00410325431902,523,0.946692888280295,140,0,1065
"Platelet","Platelet","TLN1","ITGB3",6.74084347070721e-05,471.8,0.375314534015073,16,3.89336180550611,19,2.33226545661838,55,0.892612357010006,1204,0,1065
"CD14+ Mono","FCGR3A+ Mono","S100A8","CD68",6.9683835541448e-05,279.4,0.202786710995247,63,1.3578926137165,204,3.48817024297197,5,0.956194952550107,60,0,1065
"CD14+ Mono","NK","CD14","ITGB2",7.16248184498053e-05,380,0.140556972577369,142,1.08877857886414,343,2.13995725653001,65,0.932980882067972,285,0,1065
"CD14+ Mono","FCGR3A+ Mono","S100A9","CD68",7.38371634061039e-05,286,0.159410134533355,108,1.34777383523004,207,3.48581196586681,6,0.959340182674886,44,0,1065
"CD14+ Mono","NK","S100A8","ITGB2",7.86143459154848e-05,316.8,0.119429704642477,206,1.23412007735746,254,3.37304976912835,9,0.957299370572052,50,0,1065
"CD14+ Mono","NK","S100A9","ITGB2",7.93422515563321e-05,349.4,0.0938833969489366,373,1.224001298871,262,3.37069149202319,10,0.960368589444485,37,0,1065
"NK","Platelet","CALR","ITGA2B",8.31096827617851e-05,310.4,0.218043702005179,59,5.09328095416807,6,2.66584022153252,33,0.928605431000273,389,0,1065
"Platelet","CD8 T","SNCA","LAG3",9.63546152357698e-05,602.2,0.610667343386751,6,3.58851585331373,35,2.22678013632738,62,0.867532533719586,1843,0,1065
"CD14+ Mono","CD14+ Mono","S100A8","ITGB2",0.000106565785329134,472.4,0.0738936577111907,576,0.842719670892238,556,2.83026831839863,23,0.946335833839196,142,0,1065
"Memory CD4 T","NK","HLA-B","KLRD1",0.000114174628779011,567.4,0.0753979562023991,550,1.19646893102398,273,0.945315895970716,584,0.929503242979546,365,0,1065
"CD14+ Mono","CD8 T","S100A8","ITGB2",0.000117137480588186,476,0.0735211368201598,582,0.839517705899837,560,2.78083107518037,29,0.946207355461315,144,0,1065
"B","NK","HLA-B","KLRD1",0.00011813864980991,577.4,0.0729970766800246,588,1.14190181375308,306,0.99372769156712,537,0.928435594990814,391,0,1065
"CD14+ Mono","CD8 T","S100A8","CD69",0.000137362597137957,495.6,0.0864822764482009,445,0.804899048923188,598,2.68678524064302,32,0.930817918898927,338,0,1065
"Platelet","Platelet","TGFB1","ITGB3",0.000138334034472048,479.4,0.283642325976128,33,3.6372985226955,30,2.11770903726705,70,0.892776970322216,1199,0,1065
"Platelet","DC","APP","CD74",0.000141663597027442,330,0.110461597846139,244,1.89404811451748,110,2.33016763344419,56,0.942330963675962,175,0,1065
"B","CD8 T","HLA-DQA2","LAG3",0.000153507966468613,792.2,0.240320018310514,51,1.24983941553313,249,1.55860183100324,171,0.842717554600196,2425,0,1065
"NK","FCGR3A+ Mono","SPON2","ITGB2",0.000153507966468613,329,0.133215966147564,160,2.02533516665156,102,2.11845286988263,69,0.935420790959659,249,0,1065
"CD14+ Mono","FCGR3A+ Mono","CD14","ITGB2",0.000153979824453206,481.2,0.111910627674569,236,0.879562467032888,514,1.74355442815038,133,0.925494181972407,458,0,1065
"B","FCGR3A+ Mono","CD52","SIGLEC10",0.000155225609415741,628.4,0.0898894670606037,409,0.915405254363139,474,0.906911391079954,621,0.920031825707607,573,0,1065
"Platelet","Memory CD4 T","MYL9","CD69",0.000163229391969461,376.6,0.189213034835944,74,3.66459064342619,27,2.461334952984,46,0.916774976039244,671,0,1065
"CD14+ Mono","B","TNFSF13B","HLA-DPB1",0.000168132692893614,478.6,0.069943554870662,631,1.00941504844738,394,2.01003630574368,83,0.937146861047235,220,0,1065
"Platelet","B","MYL9","CD69",0.000183728441242499,381,0.184565353226002,77,3.65132651042344,29,2.51458927867253,42,0.915821275035631,692,0,1065
"CD14+ Mono","FCGR3A+ Mono","S100A8","ITGB2",0.000186180721714147,383.2,0.0950892222879303,361,1.02490396552621,387,2.97664694074872,16,0.952390659838581,87,0,1065
"CD14+ Mono","NK","HLA-B","KLRD1",0.000187630720326244,613.8,0.0710217306924426,614,1.09700620980858,337,0.890459221581263,645,0.927518840672039,408,0,1065
"CD14+ Mono","FCGR3A+ Mono","S100A9","ITGB2",0.000189089739114813,418.8,0.074749403662582,559,1.01478518703975,391,2.97428866364356,17,0.955796413206931,62,0,1065
"Memory CD4 T","NK","B2M","CD247",0.000190603856348376,480,0.0541822864353966,933,1.37642680033924,195,1.47838063985746,196,0.963987802751623,11,0,1065
"Memory CD4 T","Platelet","CD40LG","ITGA2B_ITGB3",0.000198298487400446,603.4,0.463471666496977,8,4.17053267083847,15,2.0483498760276,79,0.867213023694333,1850,0,1065
"Platelet","Platelet","CALM3","MYLK",0.000198298487400446,539.2,0.366389379925044,19,2.90388900233762,79,2.08409015243847,77,0.882713163952265,1456,0,1065
"Platelet","B","APP","CD74",0.000199349574000745,334.4,0.106524872551605,266,1.8324858409406,117,2.48212894479178,43,0.941336969238561,181,0,1065
"Memory CD4 T","FCGR3A+ Mono","HLA-C","LILRA3",0.000204185345618928,616.2,0.0828026848373488,478,0.81626714946435,586,0.882037352063329,656,0.932502778881716,296,0,1065
"Memory CD4 T","CD8 T","HLA-A","CD8A",0.000221888371242636,580.8,0.0675007010933229,667,0.894681185360523,497,1.07783542610067,443,0.936437037536309,232,0,1065
"CD14+ Mono","NK","LYZ","ITGAL",0.000225235043388407,519.6,0.0673658331233628,669,0.990063873870691,409,2.59564671265157,37,0.927235317513939,418,0,1065
